machine_code,cycle_start_time,channel_code,min_stress,max_stress,life,damage
RTIO_MJ_15H225,4/05/2025 3:45:00,SG03,3.296,62.624,13.457563,1.50E-06
RTIO_MJ_15H225,4/05/2025 3:45:00,SG04,-10.574667,81.576,16.547805,1.84E-06
RTIO_MJ_15H225,4/05/2025 3:45:00,SG05,-8.24,59.602667,6.506803,7.23E-07
RTIO_MJ_15H225,4/05/2025 3:45:00,SG06,-6.729333,72.786667,10.540144,1.17E-06
RTIO_MJ_15H225,4/05/2025 3:45:00,SG07,-1.098667,40.925333,2.795361,3.11E-07
RTIO_MJ_15H225,4/05/2025 3:45:00,SG08,-5.218667,57.130667,5.053991,5.62E-07
RTIO_MJ_15H225,4/05/2025 3:45:00,SG09,14.008,44.633333,7.434882,8.26E-07
RTIO_MJ_15H225,4/05/2025 3:45:00,SG10,6.866667,52.598667,7.943237,8.83E-07
RTIO_MJ_15H225,4/05/2025 3:45:00,SG11,2.609333,57.130667,5.137104,1.71E-06
RTIO_MJ_15H225,4/05/2025 3:45:00,SG12,-7.416,63.86,3.805476,1.27E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG01,42.436,63.585333,44.50464,1.48E-05
RTIO_MJ_15H225,4/05/2025 3:50:00,SG02,21.424,79.653333,37.911072,1.26E-05
RTIO_MJ_15H225,4/05/2025 3:50:00,SG03,31.724,61.113333,45.400701,5.04E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG04,15.381333,81.164,54.124245,6.01E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG05,46.418667,59.190667,78.087736,8.68E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG06,44.084,76.082667,111.391847,1.24E-05
RTIO_MJ_15H225,4/05/2025 3:50:00,SG07,42.161333,42.161333,38.080939,4.23E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG08,34.745333,59.74,55.094665,6.12E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG09,33.646667,48.478667,23.926664,2.66E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG10,24.170667,55.894667,26.779564,2.98E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG11,14.969333,62.898667,15.97497,5.32E-06
RTIO_MJ_15H225,4/05/2025 3:50:00,SG12,13.870667,65.370667,12.968401,4.32E-06
RTIO_MJ_15H225,4/05/2025 3:55:00,SG01,24.170667,42.436,8.079531,2.69E-06
RTIO_MJ_15H225,4/05/2025 3:55:00,SG02,22.248,67.98,9.256611,3.09E-06
RTIO_MJ_15H225,4/05/2025 3:55:00,SG03,0.274667,50.538667,4.296256,4.77E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG04,-6.729333,75.533333,7.242601,8.05E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG05,-1.098667,42.573333,3.375548,3.75E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG06,1.510667,64.409333,5.977918,6.64E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG07,4.806667,26.230667,1.953587,2.17E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG08,3.021333,50.676,3.208443,3.56E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG09,9.064,30.350667,0.972284,1.08E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG10,1.922667,42.710667,1.409193,1.57E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG11,-1.510667,50.813333,2.508454,8.36E-07
RTIO_MJ_15H225,4/05/2025 3:55:00,SG12,-1.785333,54.384,2.605797,8.69E-07
RTIO_MJ_15H225,4/05/2025 4:00:00,SG01,-8.652,10.574667,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG02,-6.729333,9.064,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG03,-8.926667,10.849333,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG04,-27.878667,30.488,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG05,-18.128,21.149333,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG06,-16.068,20.325333,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG07,-10.162667,12.772,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG08,-11.673333,14.282667,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG09,3.021333,0,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG10,-3.982667,7.004,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG11,-12.36,14.969333,0,0
RTIO_MJ_15H225,4/05/2025 4:00:00,SG12,-13.733333,16.754667,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG01,-7.828,9.064,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG02,-6.042667,7.141333,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG03,-8.652,8.926667,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG04,-26.78,27.878667,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG05,-16.617333,18.402667,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG06,-14.557333,16.48,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG07,-8.926667,10.162667,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG08,-10.574667,11.673333,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG09,3.845333,-2.746667,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG10,-3.158667,3.982667,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG11,-10.849333,12.36,0,0
RTIO_MJ_15H225,4/05/2025 4:05:00,SG12,-11.948,13.733333,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG01,-7.553333,8.24,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG02,-6.042667,6.317333,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG03,-8.24,8.652,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG04,-26.368,27.192,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG05,-15.381333,16.892,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG06,-13.458667,14.969333,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG07,-7.828,8.926667,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG08,-10.162667,10.986667,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG09,4.257333,-3.433333,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG10,-2.472,3.158667,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG11,-10.162667,11.261333,0,0
RTIO_MJ_15H225,4/05/2025 4:10:00,SG12,-11.124,12.36,0,0
RTIO_MJ_15H225,4/05/2025 4:15:00,SG01,20.050667,63.173333,11.518415,3.84E-06
RTIO_MJ_15H225,4/05/2025 4:15:00,SG02,9.750667,75.945333,10.98675,3.66E-06
RTIO_MJ_15H225,4/05/2025 4:15:00,SG03,1.098667,58.504,11.967033,1.33E-06
RTIO_MJ_15H225,4/05/2025 4:15:00,SG04,-13.184,80.065333,15.658484,1.74E-06
RTIO_MJ_15H225,4/05/2025 4:15:00,SG05,-6.729333,50.950667,5.71049,6.34E-07
RTIO_MJ_15H225,4/05/2025 4:15:00,SG06,-7.141333,73.473333,11.223691,1.25E-06
RTIO_MJ_15H225,4/05/2025 4:15:00,SG07,-0.686667,33.097333,2.355932,2.62E-07
RTIO_MJ_15H225,4/05/2025 4:15:00,SG08,-5.630667,58.229333,5.534178,6.15E-07
RTIO_MJ_15H225,4/05/2025 4:15:00,SG09,9.888,40.925333,5.94391,6.60E-07
RTIO_MJ_15H225,4/05/2025 4:15:00,SG10,3.845333,48.066667,6.820172,7.58E-07
RTIO_MJ_15H225,4/05/2025 4:15:00,SG11,5.218667,65.92,6.716005,2.24E-06
RTIO_MJ_15H225,4/05/2025 4:15:00,SG12,-5.493333,58.916,4.462053,1.49E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG01,21.973333,55.62,13.029437,4.34E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG02,25.681333,75.533333,18.37271,6.12E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG03,3.708,58.504,13.380039,1.49E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG04,-4.806667,79.653333,17.71173,1.97E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG05,-5.905333,59.190667,7.419058,8.24E-07
RTIO_MJ_15H225,4/05/2025 4:20:00,SG06,-3.708,70.864,13.328137,1.48E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG07,2.609333,39.826667,3.523158,3.91E-07
RTIO_MJ_15H225,4/05/2025 4:20:00,SG08,-1.785333,56.032,6.659559,7.40E-07
RTIO_MJ_15H225,4/05/2025 4:20:00,SG09,17.029333,48.066667,9.518495,1.06E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG10,15.106667,55.62,11.19687,1.24E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG11,-2.609333,57.130667,5.325676,1.78E-06
RTIO_MJ_15H225,4/05/2025 4:20:00,SG12,12.772,61.250667,5.997748,2.00E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG01,21.561333,73.061333,23.123767,7.71E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG02,16.205333,60.426667,14.513473,4.84E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG03,3.708,63.722667,28.1388,3.13E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG04,-3.708,75.533333,26.680726,2.96E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG05,-5.630667,68.666667,14.800659,1.64E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG06,-3.296,58.778667,10.106485,1.12E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG07,1.785333,49.989333,8.22563,9.14E-07
RTIO_MJ_15H225,4/05/2025 4:25:00,SG08,0,46.144,4.76201,5.29E-07
RTIO_MJ_15H225,4/05/2025 4:25:00,SG09,12.497333,57.542667,17.012309,1.89E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG10,5.768,66.057333,18.015756,2.00E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG11,1.785333,62.074667,7.541063,2.51E-06
RTIO_MJ_15H225,4/05/2025 4:25:00,SG12,-2.197333,63.448,8.341555,2.78E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG01,45.045333,56.444,36.257958,1.21E-05
RTIO_MJ_15H225,4/05/2025 4:30:00,SG02,26.78,79.378667,28.538519,9.51E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG03,16.205333,63.448,34.870581,3.87E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG04,6.729333,87.893333,46.326697,5.15E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG05,11.261333,53.148,16.409623,1.82E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG06,10.574667,69.353333,22.85443,2.54E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG07,16.892,36.118667,8.304098,9.23E-07
RTIO_MJ_15H225,4/05/2025 4:30:00,SG08,9.064,54.521333,11.182029,1.24E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG09,20.050667,43.122667,15.56979,1.73E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG10,15.106667,50.676,17.781916,1.98E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG11,7.828,65.508,12.89094,4.30E-06
RTIO_MJ_15H225,4/05/2025 4:30:00,SG12,12.085333,62.761333,13.944707,4.65E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG01,39.414667,56.032,41.850242,1.40E-05
RTIO_MJ_15H225,4/05/2025 4:35:00,SG02,15.793333,73.336,30.506134,1.02E-05
RTIO_MJ_15H225,4/05/2025 4:35:00,SG03,9.338667,62.212,30.627315,3.40E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG04,-10.849333,78.829333,33.27768,3.70E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG05,7.553333,56.169333,22.425146,2.49E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG06,6.317333,73.061333,29.844566,3.32E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG07,11.948,37.629333,10.748916,1.19E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG08,4.806667,57.954667,14.913647,1.66E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG09,15.930667,51.088,21.693737,2.41E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG10,11.398667,58.229333,24.15485,2.68E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG11,11.536,61.388,14.43463,4.81E-06
RTIO_MJ_15H225,4/05/2025 4:35:00,SG12,-0.686667,70.589333,13.090511,4.36E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG01,74.16,61.250667,52.611532,1.75E-05
RTIO_MJ_15H225,4/05/2025 4:40:00,SG02,20.737333,70.589333,28.487757,9.50E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG03,32.410667,54.658667,47.056341,5.23E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG04,12.772,70.589333,48.539733,5.39E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG05,34.745333,57.68,54.070065,6.01E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG06,38.041333,63.310667,54.2866,6.03E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG07,34.196,42.161333,26.999808,3.00E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG08,30.213333,49.577333,27.627694,3.07E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG09,28.702667,71.138667,34.550067,3.84E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG10,19.226667,94.073333,51.847041,5.76E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG11,45.045333,54.933333,23.439653,7.81E-06
RTIO_MJ_15H225,4/05/2025 4:40:00,SG12,22.522667,55.208,16.737347,5.58E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG01,37.08,56.718667,26.511716,8.84E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG02,38.453333,89.129333,26.664527,8.89E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG03,36.530667,59.190667,28.109225,3.12E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG04,27.054667,83.773333,39.205951,4.36E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG05,16.617333,47.517333,14.119098,1.57E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG06,22.934667,74.572,25.401471,2.82E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG07,18.402667,31.586667,6.822074,7.58E-07
RTIO_MJ_15H225,4/05/2025 4:45:00,SG08,18.814667,59.053333,12.978739,1.44E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG09,19.226667,82.4,29.42496,3.27E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG10,14.832,98.605333,35.384225,3.93E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG11,31.586667,60.564,11.411025,3.80E-06
RTIO_MJ_15H225,4/05/2025 4:45:00,SG12,28.977333,65.370667,12.199292,4.07E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG01,45.045333,56.032,37.59147,1.25E-05
RTIO_MJ_15H225,4/05/2025 4:50:00,SG02,16.617333,83.086667,30.117283,1.00E-05
RTIO_MJ_15H225,4/05/2025 4:50:00,SG03,11.673333,60.014667,29.953679,3.33E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG04,-8.652,83.773333,32.898066,3.66E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG05,-2.884,56.169333,13.177434,1.46E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG06,1.510667,71.276,20.676195,2.30E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG07,4.12,39.826667,6.551587,7.28E-07
RTIO_MJ_15H225,4/05/2025 4:50:00,SG08,2.609333,56.718667,10.34431,1.15E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG09,15.930667,48.890667,14.75212,1.64E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG10,12.085333,57.817333,17.375831,1.93E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG11,2.884,62.074667,11.296074,3.77E-06
RTIO_MJ_15H225,4/05/2025 4:50:00,SG12,-3.296,75.533333,13.02733,4.34E-06
RTIO_MJ_15H225,4/05/2025 4:55:00,SG01,22.248,73.061333,11.450429,3.82E-06
RTIO_MJ_15H225,4/05/2025 4:55:00,SG02,10.162667,82.4,9.77143,3.26E-06
RTIO_MJ_15H225,4/05/2025 4:55:00,SG03,3.296,63.448,13.538488,1.50E-06
RTIO_MJ_15H225,4/05/2025 4:55:00,SG04,-13.596,82.674667,14.517928,1.61E-06
RTIO_MJ_15H225,4/05/2025 4:55:00,SG05,-9.338667,64.958667,6.763486,7.51E-07
RTIO_MJ_15H225,4/05/2025 4:55:00,SG06,-9.750667,74.572,8.166805,9.07E-07
RTIO_MJ_15H225,4/05/2025 4:55:00,SG07,0,47.38,3.476699,3.86E-07
RTIO_MJ_15H225,4/05/2025 4:55:00,SG08,-7.141333,59.053333,3.921754,4.36E-07
RTIO_MJ_15H225,4/05/2025 4:55:00,SG09,10.574667,38.728,4.567496,5.07E-07
RTIO_MJ_15H225,4/05/2025 4:55:00,SG10,3.433333,46.556,5.637734,6.26E-07
RTIO_MJ_15H225,4/05/2025 4:55:00,SG11,5.905333,55.757333,4.39671,1.47E-06
RTIO_MJ_15H225,4/05/2025 4:55:00,SG12,-0.961333,61.525333,4.698438,1.57E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG01,35.981333,67.430667,37.422809,1.25E-05
RTIO_MJ_15H225,4/05/2025 5:00:00,SG02,12.085333,78.554667,31.437649,1.05E-05
RTIO_MJ_15H225,4/05/2025 5:00:00,SG03,8.24,61.113333,40.160316,4.46E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG04,-9.750667,80.34,46.923865,5.21E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG05,1.510667,56.993333,19.389245,2.15E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG06,-6.317333,72.786667,29.032056,3.23E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG07,7.828,38.316,9.07949,1.01E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG08,-4.806667,57.954667,14.186999,1.58E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG09,15.930667,47.38,24.007159,2.67E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG10,13.321333,55.208,26.15362,2.91E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG11,10.849333,69.216,14.924804,4.97E-06
RTIO_MJ_15H225,4/05/2025 5:00:00,SG12,-4.394667,68.392,14.062779,4.69E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG01,40.101333,67.018667,37.061546,1.24E-05
RTIO_MJ_15H225,4/05/2025 5:05:00,SG02,7.553333,64.958667,20.491227,6.83E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG03,6.729333,66.057333,37.954366,4.22E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG04,-8.24,78.142667,36.264183,4.03E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG05,0.686667,72.1,26.377854,2.93E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG06,-8.24,67.018667,17.356013,1.93E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG07,8.926667,51.5,13.889898,1.54E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG08,-6.729333,52.598667,7.793886,8.66E-07
RTIO_MJ_15H225,4/05/2025 5:05:00,SG09,12.909333,48.478667,21.706444,2.41E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG10,11.810667,58.916,26.996239,3.00E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG11,8.24,61.388,12.784159,4.26E-06
RTIO_MJ_15H225,4/05/2025 5:05:00,SG12,-1.785333,64.546667,12.596245,4.20E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG01,48.478667,54.933333,33.414066,1.11E-05
RTIO_MJ_15H225,4/05/2025 5:10:00,SG02,26.368,71.825333,29.239928,9.75E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG03,24.170667,59.190667,29.93807,3.33E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG04,10.162667,72.1,36.17644,4.02E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG05,13.870667,51.362667,16.60862,1.85E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG06,18.128,66.332,34.19324,3.80E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG07,19.089333,34.196,8.107468,9.01E-07
RTIO_MJ_15H225,4/05/2025 5:10:00,SG08,16.617333,52.598667,17.7048,1.97E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG09,18.952,46.144,22.896495,2.54E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG10,20.462667,57.130667,33.141281,3.68E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG11,19.089333,62.074667,16.292453,5.43E-06
RTIO_MJ_15H225,4/05/2025 5:10:00,SG12,11.673333,65.370667,14.738517,4.91E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG01,46.144,75.396,31.296285,1.04E-05
RTIO_MJ_15H225,4/05/2025 5:15:00,SG02,18.402667,84.322667,24.524425,8.17E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG03,17.304,61.525333,36.017041,4.00E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG04,-9.064,81.164,34.780099,3.86E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG05,7.553333,61.937333,20.207539,2.25E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG06,3.708,76.082667,21.855058,2.43E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG07,11.948,44.358667,9.835049,1.09E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG08,6.317333,59.74,10.706201,1.19E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG09,20.462667,46.968,21.461541,2.38E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG10,16.617333,54.796,27.500017,3.06E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG11,19.913333,63.173333,14.800537,4.93E-06
RTIO_MJ_15H225,4/05/2025 5:15:00,SG12,10.162667,62.349333,14.492329,4.83E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG01,37.492,66.194667,25.931127,8.64E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG02,16.892,70.589333,14.262061,4.75E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG03,23.346667,61.113333,25.731151,2.86E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG04,8.926667,80.752,31.792593,3.53E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG05,21.149333,66.057333,28.268946,3.14E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG06,17.304,66.332,20.058159,2.23E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG07,24.72,46.556,14.890638,1.65E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG08,14.282667,53.010667,9.655558,1.07E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG09,24.994667,67.293333,29.647071,3.29E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG10,17.441333,66.057333,30.464654,3.38E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG11,25.956,55.757333,12.441225,4.15E-06
RTIO_MJ_15H225,4/05/2025 5:20:00,SG12,27.466667,58.229333,14.25268,4.75E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG01,25.681333,51.5,22.203953,7.40E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG02,7.828,81.301333,21.351514,7.12E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG03,6.042667,63.448,32.327793,3.59E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG04,-6.317333,83.361333,41.48405,4.61E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG05,3.021333,56.993333,14.155674,1.57E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG06,-9.750667,70.864,20.796627,2.31E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG07,6.317333,37.629333,6.108943,6.79E-07
RTIO_MJ_15H225,4/05/2025 5:25:00,SG08,-8.24,56.444,9.52933,1.06E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG09,9.476,48.890667,18.214159,2.02E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG10,10.3,61.250667,24.398506,2.71E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG11,19.501333,60.564,14.132874,4.71E-06
RTIO_MJ_15H225,4/05/2025 5:25:00,SG12,13.870667,65.370667,12.614935,4.20E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG01,88.58,54.109333,52.15671,1.74E-05
RTIO_MJ_15H225,4/05/2025 5:30:00,SG02,52.873333,83.086667,41.160821,1.37E-05
RTIO_MJ_15H225,4/05/2025 5:30:00,SG03,21.149333,56.581333,35.871273,3.99E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG04,1.373333,77.730667,41.482746,4.61E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG05,41.474667,53.148,32.963622,3.66E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG06,43.397333,70.864,52.859708,5.87E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG07,37.629333,37.629333,16.679396,1.85E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG08,34.058667,56.032,27.322433,3.04E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG09,26.093333,49.165333,26.324363,2.92E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG10,22.248,80.065333,47.64371,5.29E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG11,36.805333,63.173333,21.119619,7.04E-06
RTIO_MJ_15H225,4/05/2025 5:30:00,SG12,10.849333,65.782667,16.036622,5.35E-06
RTIO_MJ_15H225,4/05/2025 5:35:00,SG01,25.681333,42.024,3.285041,1.10E-06
RTIO_MJ_15H225,4/05/2025 5:35:00,SG02,3.021333,68.804,2.53484,8.45E-07
RTIO_MJ_15H225,4/05/2025 5:35:00,SG03,2.609333,48.616,2.353605,2.62E-07
RTIO_MJ_15H225,4/05/2025 5:35:00,SG04,-15.793333,72.1,3.218002,3.58E-07
RTIO_MJ_15H225,4/05/2025 5:35:00,SG05,-2.884,40.376,1.058039,1.18E-07
RTIO_MJ_15H225,4/05/2025 5:35:00,SG06,-15.793333,59.190667,1.420895,1.58E-07
RTIO_MJ_15H225,4/05/2025 5:35:00,SG07,1.098667,25.956,0.446004,4.96E-08
RTIO_MJ_15H225,4/05/2025 5:35:00,SG08,-10.986667,47.654667,0.819299,9.10E-08
RTIO_MJ_15H225,4/05/2025 5:35:00,SG09,11.810667,34.470667,1.615706,1.80E-07
RTIO_MJ_15H225,4/05/2025 5:35:00,SG10,4.944,42.710667,1.823934,2.03E-07
RTIO_MJ_15H225,4/05/2025 5:35:00,SG11,16.068,45.457333,1.575067,5.25E-07
RTIO_MJ_15H225,4/05/2025 5:35:00,SG12,-3.570667,52.598667,0.922855,3.08E-07
RTIO_MJ_15H225,4/05/2025 5:40:00,SG01,14.008,50.264,8.928576,2.98E-06
