Device Date/Time,TOTAL FUEL USED,ENGINE HOURS,Speed,GPS Latitude,GPS Longitude,GPS Altitude,Internal Temperature,Supply Voltage,System Voltage,Supply Hours,ENGINE SPEED,COOLANT TEMP,ENGINE LOAD,THROTTLE,FUEL RATE,INTAKE TEMP,CABIN CURRENT TEMP,CABIN TARGET TEMP,AC1 VENT TEMP,AC1 DISCHARGE LINE T,AC1 EVAP TEMP,AC1 EVAP FAN SPEED,AC1 DISCHARGE PRES,AC1 SUCTION PRES,CABIN PRESSURE,SPOTTER M CO2,SPOTTER M HUMIDITY,SPOTTER A CO2,SPOTTER A HUMIDITY,SPOTTER A TEMP,AC2 VENT TEMP,AC2 DISCHARGE LINE T,AC2 EVAP TEMP,AC2 EVAP FAN SPEED,AC2 DISCHARGE PRES,AC2 SUCTION PRES,AC3 VENT TEMP,AC3 DISCHARGE LINE T,AC3 EVAP TEMP,AC3 EVAP FAN SPEED,AC3 DISCHARGE PRES,AC3 SUCTION PRES,BMS1 SOC,BMS1 SOH,BMS2 SOC,BMS2 SOH,BMS3 SOC,BMS3 SOH,BMS1 VOLTAGE,BMS1 CURRENT,BMS1 TEMPERATURE,BMS2 VOLTAGE,BMS2 CURRENT,BMS2 TEMPERATURE,BMS3 VOLTAGE,BMS3 CURRENT,BMS3 TEMPERATURE,Vibration,FUEL USED DELTA,Estimated CO2 (kg)
2025-05-01 20:15:00+00:00,19.5,0.0,0.5333333333333333,-21.727698666666665,116.19579466666666,168.57999999999998,19.27,26.691333333333333,4.164,1309.9906666666668,1865.2533333333333,81.0,70.73333333333333,28.293333333333333,245.10666666666665,49.8,15.866666666666667,16.0,11.4,25.0,9.666666666666666,50.4,93.46666666666667,38.2,103.2,1083.0,38.0,625.7333333333333,31.0,27.0,7.733333333333333,24.266666666666666,5.066666666666666,38.0,97.93333333333334,28.933333333333334,6.533333333333333,24.6,3.3333333333333335,38.0,95.73333333333333,27.133333333333333,80.0,100.0,93.0,100.0,96.0,100.0,28.0125,0.825,20.9,27.973333333333336,1.1,20.9,27.986666666666668,-0.38,16.9,2296,19.5,52.26
2025-05-01 20:20:00+00:00,1.5,0.0,0.0,-21.727656666666668,116.19572266666665,167.23999999999998,19.302,25.985333333333333,4.164,1310.0746666666666,913.44,79.73333333333333,21.0,8.4,24.8,48.06666666666667,15.866666666666667,16.0,7.4,25.8,3.8666666666666667,67.2,95.66666666666667,26.066666666666666,80.53333333333333,603.0666666666667,37.266666666666666,595.0666666666667,31.0,27.0,3.7333333333333334,24.533333333333335,1.0666666666666667,38.0,93.73333333333333,20.733333333333334,6.466666666666667,25.0,4.066666666666666,38.0,92.93333333333334,27.866666666666667,79.75,100.0,92.73333333333333,100.0,96.0,100.0,26.875,-11.25,20.9,26.666666666666668,-16.866666666666667,20.766666666666666,27.253333333333334,-3.2333333333333334,16.9,516,1.5,4.02
2025-05-01 20:25:00+00:00,9.0,0.0,0.18666666666666665,-21.727694,116.195766,167.12666666666667,19.387333333333334,26.654,4.162,1310.1580000000001,1419.12,79.26666666666667,41.266666666666666,16.506666666666668,130.98666666666665,47.333333333333336,15.4,17.0,6.266666666666667,25.0,2.6,21.8,91.2,26.066666666666666,119.93333333333334,839.0,36.266666666666666,485.46666666666664,31.0,27.0,3.8,23.466666666666665,0.9333333333333333,17.533333333333335,91.33333333333333,23.0,6.466666666666667,25.0,3.1333333333333333,23.533333333333335,94.2,26.933333333333334,79.66666666666667,100.0,92.53333333333333,100.0,96.0,100.0,28.03333333333333,22.766666666666666,20.9,27.333333333333332,12.926666666666666,20.7,27.64,4.046666666666666,16.9,948,9.0,24.12
2025-05-01 20:30:00+00:00,17.5,0.0,0.36000000000000004,-21.727714666666667,116.19580533333333,169.16666666666666,19.444666666666667,26.633333333333333,4.162,1310.2406666666668,1781.7533333333333,82.53333333333333,68.8,27.52,226.34,50.13333333333333,15.866666666666667,21.0,11.8,24.133333333333333,13.666666666666666,6.066666666666666,79.46666666666667,47.266666666666666,114.46666666666667,1074.6666666666667,35.93333333333333,513.8666666666667,31.0,27.0,10.4,22.4,12.266666666666667,7.0,81.0,41.666666666666664,6.266666666666667,24.066666666666666,4.066666666666666,7.0,92.26666666666667,27.266666666666666,80.0,100.0,93.0,100.0,96.0,100.0,28.03333333333333,0.0,20.9,27.993333333333332,-0.04000000000000001,20.9,27.98,-0.26,16.9,1688,17.5,46.9
2025-05-01 20:35:00+00:00,19.0,0.0,0.4666666666666667,-21.727715999999997,116.19579866666666,166.02666666666667,19.458000000000002,26.662,4.165333333333334,1310.3246666666666,1867.8466666666668,80.8,69.8,27.92,246.72666666666666,49.53333333333333,16.933333333333334,21.0,16.066666666666666,22.6,18.533333333333335,3.2666666666666666,75.73333333333333,60.4,84.6,911.4666666666667,36.8,578.4666666666667,31.266666666666666,27.0,14.533333333333333,21.2,16.6,7.0,77.2,54.0,7.066666666666666,25.0,3.6,7.0,96.33333333333333,26.733333333333334,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,20.9,28.0,0.0,20.9,27.993333333333332,0.0,16.9,2448,19.0,50.92
2025-05-01 20:40:00+00:00,15.5,0.0,0.5933333333333334,-21.727732,116.19582533333333,171.59333333333333,19.714666666666666,26.646,4.164,1310.4080000000001,1741.0933333333335,80.33333333333333,55.6,22.240000000000002,187.04,48.733333333333334,17.466666666666665,21.0,17.933333333333334,22.0,19.666666666666668,4.2,74.6,65.86666666666666,95.6,473.1333333333333,37.4,610.5333333333333,32.0,27.0,16.0,21.0,18.8,7.0,76.53333333333333,59.666666666666664,7.533333333333333,25.333333333333332,3.6,7.0,95.93333333333334,27.133333333333333,80.0,100.0,93.0,100.0,96.0,100.0,28.025,0.0,20.9,27.986666666666668,-0.26,20.9,28.006666666666668,-0.30666666666666664,16.833333333333332,1516,15.5,41.54
2025-05-01 20:45:00+00:00,18.0,0.0,0.22666666666666666,-21.727748000000002,116.195848,168.03333333333333,20.116666666666667,26.665333333333333,4.162,1310.4906666666668,1797.9533333333334,80.46666666666667,66.73333333333333,26.69333333333333,221.76666666666668,49.46666666666667,18.066666666666666,21.0,19.2,22.0,20.4,2.8,73.73333333333333,70.13333333333334,96.2,648.8666666666667,38.6,646.3333333333334,32.0,27.0,17.066666666666666,20.733333333333334,19.2,0.4666666666666667,75.2,63.86666666666667,10.933333333333334,24.2,11.866666666666667,0.4666666666666667,82.46666666666667,43.53333333333333,80.0,100.0,93.0,100.0,96.0,100.0,28.0,1.02,20.9,27.993333333333332,0.0,20.7,28.0,0.0,16.7,1548,18.0,48.24
2025-05-01 20:50:00+00:00,18.0,0.0,0.7933333333333333,-21.727749333333335,116.19584666666667,168.36666666666667,20.782666666666668,26.668,4.162,1310.5746666666666,1824.1266666666668,80.73333333333333,63.266666666666666,25.30666666666667,204.49333333333334,49.666666666666664,19.0,21.0,20.333333333333332,22.0,21.333333333333332,4.2,72.93333333333334,72.66666666666667,82.0,1160.2666666666667,45.0,657.6666666666666,32.2,27.0,17.933333333333334,20.0,20.0,0.0,73.93333333333334,67.26666666666667,14.733333333333333,22.266666666666666,14.866666666666667,0.0,76.53333333333333,55.53333333333333,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,20.9,28.0,0.0,19.9,28.0,0.0,16.166666666666668,1704,18.0,48.24
2025-05-01 20:55:00+00:00,18.0,0.0,0.21333333333333335,-21.727728000000003,116.19582399999999,167.11333333333332,21.674666666666667,26.660666666666668,4.158666666666667,1310.6580000000001,1866.6066666666666,80.26666666666667,66.8,26.720000000000002,225.69333333333333,48.53333333333333,19.666666666666668,21.0,21.533333333333335,22.0,22.0,4.666666666666667,74.13333333333334,74.0,106.06666666666666,1379.9333333333334,46.86666666666667,657.0,33.0,27.0,18.8,20.0,20.6,3.2666666666666666,73.33333333333333,70.13333333333334,16.266666666666666,21.4,15.866666666666667,0.0,74.33333333333333,60.733333333333334,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,20.9,28.0,0.0,19.9,28.0,0.0,16.633333333333333,2128,18.0,48.24
2025-05-01 21:00:00+00:00,1.5,0.0,0.0,-21.727787333333332,116.19588,172.10666666666665,22.736666666666668,26.712666666666667,4.165333333333334,1310.7406666666668,847.7733333333333,80.73333333333333,19.266666666666666,7.706666666666667,16.566666666666666,48.0,20.0,21.0,22.0,22.0,22.8,5.6,74.33333333333333,73.93333333333334,41.4,1218.2666666666667,46.6,642.0,33.666666666666664,27.0,20.333333333333332,20.0,22.0,7.0,72.93333333333334,70.93333333333334,17.0,21.0,16.0,0.0,71.46666666666667,62.733333333333334,80.0,100.0,93.0,100.0,96.0,100.0,28.0,-0.475,20.9,27.98,-0.14666666666666667,19.9,27.986666666666668,0.0,16.9,528,1.5,4.02
2025-05-01 21:05:00+00:00,14.5,0.0,0.36000000000000004,-21.727774666666665,116.19586533333333,169.2866666666667,23.720000000000002,26.69333333333333,4.158,1310.8246666666666,1666.1399999999999,80.86666666666666,53.93333333333333,21.573333333333334,171.76666666666668,48.333333333333336,20.266666666666666,21.0,22.666666666666668,22.0,23.0,5.6,74.06666666666666,73.93333333333334,128.4,798.4666666666667,42.666666666666664,506.46666666666664,34.0,27.733333333333334,21.333333333333332,20.0,22.2,7.0,73.0,71.2,17.066666666666666,20.0,16.0,0.0,70.33333333333333,63.86666666666667,80.0,100.0,93.0,100.0,96.0,100.0,28.0,2.5,20.9,27.986666666666668,-0.16,19.9,27.993333333333332,0.0,16.9,1368,14.5,38.86
2025-05-01 21:10:00+00:00,18.5,0.0,0.2733333333333333,-21.727777333333332,116.19587666666666,168.96,24.546,26.686666666666667,4.162,1310.9080000000001,1795.2,82.13333333333334,69.0,27.6,233.62666666666667,49.93333333333333,21.0,21.0,22.0,22.2,20.933333333333334,5.133333333333334,87.93333333333334,66.33333333333333,102.66666666666667,478.2,41.46666666666667,488.1333333333333,34.0,28.0,20.333333333333332,20.4,18.666666666666668,7.0,87.8,57.8,17.866666666666667,20.0,16.066666666666666,0.0,70.0,65.6,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,20.9,27.98,-0.6133333333333333,19.9,28.0,0.0,16.9,1824,18.5,49.58
2025-05-01 21:15:00+00:00,17.0,0.0,0.47333333333333333,-21.727776666666667,116.19588133333333,171.46666666666667,25.242666666666665,26.689333333333334,4.165333333333334,1310.9906666666668,1795.0866666666666,81.06666666666666,68.46666666666667,27.386666666666667,226.12666666666667,49.6,20.2,21.0,16.6,25.266666666666666,13.866666666666667,4.666666666666667,99.33333333333333,46.06666666666667,118.86666666666666,449.2,39.46666666666667,518.2666666666667,34.0,28.0,14.533333333333333,23.4,13.733333333333333,7.0,92.93333333333334,45.4,18.0,20.333333333333332,16.0,0.0,71.53333333333333,66.86666666666666,80.0,100.0,93.0,100.0,96.0,100.0,28.0,-0.5666666666666667,20.9,27.993333333333332,0.08000000000000002,19.9,27.993333333333332,0.0,16.9,1536,17.0,45.56
2025-05-01 21:20:00+00:00,18.5,0.0,0.23999999999999996,-21.727758666666666,116.195856,172.56,25.679333333333332,26.668,4.162,1311.0746666666666,1868.98,80.86666666666666,66.8,26.720000000000002,223.02,49.13333333333333,20.2,21.0,17.733333333333334,25.333333333333332,19.0,4.666666666666667,92.8,55.86666666666667,72.66666666666667,953.0666666666667,39.53333333333333,538.8666666666667,34.0,28.0,17.866666666666667,24.0,19.066666666666666,7.0,97.8,59.4,18.0,20.8,17.0,0.0,70.8,67.93333333333334,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,20.9,27.986666666666668,-0.21333333333333335,19.9,28.0,0.0,16.9,1720,18.5,49.58
2025-05-01 21:25:00+00:00,17.5,0.0,0.2866666666666667,-21.727802,116.19588733333333,172.06,26.014,26.663999999999998,4.16,1311.1580000000001,1841.1466666666668,81.26666666666667,60.86666666666667,24.346666666666668,213.51333333333332,49.2,21.0,21.0,19.2,25.533333333333335,17.666666666666668,4.2,100.6,53.666666666666664,90.6,990.5333333333333,39.0,563.8666666666667,34.0,28.0,17.133333333333333,24.933333333333334,16.2,7.0,99.93333333333334,51.93333333333333,18.0,20.266666666666666,17.0,0.0,71.66666666666667,69.33333333333333,80.0,100.0,93.0,100.0,96.0,100.0,27.933333333333334,-2.2666666666666666,20.9,27.973333333333336,-0.05333333333333335,19.9,28.0,0.0,17.633333333333333,2000,17.5,46.9
2025-05-01 21:30:00+00:00,20.5,0.0,0.28,-21.727818000000003,116.19590933333332,170.2133333333333,26.399333333333335,26.504666666666665,4.161333333333333,1311.2406666666668,1823.54,82.73333333333333,74.6,29.84,246.41333333333333,50.333333333333336,20.066666666666666,21.0,14.933333333333334,27.6,12.266666666666667,5.133333333333334,96.06666666666666,41.333333333333336,122.06666666666666,736.0,36.733333333333334,582.8,34.2,28.0,13.066666666666666,25.066666666666666,10.866666666666667,7.0,92.93333333333334,43.13333333333333,18.133333333333333,21.0,17.0,0.0,72.6,70.13333333333334,80.0,100.0,93.0,100.0,96.0,100.0,28.0,2.6,19.9,27.933333333333334,-0.33333333333333337,19.9,27.993333333333332,0.0,17.9,1984,20.5,54.94
2025-05-01 21:35:00+00:00,18.5,0.0,0.4266666666666667,-21.727815333333336,116.19591466666667,172.7866666666667,26.63,26.674666666666667,4.164666666666666,1311.3246666666666,1791.9199999999998,81.6,68.6,27.44,229.07333333333332,49.6,20.0,21.0,15.266666666666667,25.666666666666668,13.466666666666667,4.666666666666667,97.73333333333333,48.4,134.6,333.53333333333336,36.666666666666664,600.0666666666667,35.0,28.0,14.266666666666667,24.866666666666667,14.0,7.0,99.66666666666667,48.666666666666664,18.466666666666665,21.0,17.066666666666666,0.0,72.86666666666666,70.93333333333334,80.0,100.0,93.0,100.0,96.0,100.0,28.02,0.0,19.9,27.953333333333333,0.8200000000000001,19.9,27.993333333333332,0.0,17.9,1480,18.5,49.58
2025-05-01 21:40:00+00:00,9.5,0.0,0.26,-21.727796,116.19590266666665,167.62,26.83533333333333,26.694000000000003,4.1626666666666665,1311.4080000000001,1405.5733333333333,80.26666666666667,48.666666666666664,19.466666666666665,140.73333333333332,48.0,20.0,21.0,15.666666666666666,25.8,15.266666666666667,3.7333333333333334,93.2,45.06666666666667,78.93333333333334,447.53333333333336,36.0,600.4,35.0,28.0,13.933333333333334,25.6,13.866666666666667,7.0,95.53333333333333,43.266666666666666,19.0,21.0,17.8,0.0,72.6,70.8,80.0,100.0,93.0,100.0,96.0,100.0,27.925,-0.7,19.9,27.873333333333335,-0.8933333333333333,19.9,27.966666666666665,0.0,17.9,1116,9.5,25.46
2025-05-01 21:45:00+00:00,5.0,0.0,0.18666666666666665,-21.727679333333334,116.19577000000001,174.98666666666668,26.906,26.448666666666668,4.162,1311.4906666666668,1159.76,81.26666666666667,29.4,11.76,79.41333333333334,47.93333333333333,20.333333333333332,21.0,16.333333333333332,25.866666666666667,16.0,4.2,95.53333333333333,50.86666666666667,15.133333333333333,922.7333333333333,35.53333333333333,555.6666666666666,35.0,28.0,13.866666666666667,25.0,13.666666666666666,7.0,96.86666666666666,41.266666666666666,19.066666666666666,21.0,18.133333333333333,0.0,73.8,72.46666666666667,80.0,100.0,93.0,100.0,96.0,100.0,28.05,0.0,19.9,27.833333333333332,1.2600000000000002,19.9,27.959999999999997,0.6133333333333333,17.9,832,5.0,13.4
2025-05-01 21:50:00+00:00,1.5,0.0,0.0,-21.72766,116.19575933333334,178.66,27.030666666666665,26.590666666666667,4.162,1311.5746666666666,799.9933333333333,79.86666666666666,20.8,8.32,18.166666666666668,47.4,20.133333333333333,21.0,17.066666666666666,25.466666666666665,16.866666666666667,5.6,86.13333333333334,50.13333333333333,11.2,750.4666666666667,33.8,498.0,34.4,28.6,13.933333333333334,25.0,14.666666666666666,7.0,92.86666666666666,43.8,19.866666666666667,21.0,19.0,0.0,72.93333333333334,71.0,80.0,100.0,93.0,100.0,96.0,100.0,28.014285714285712,0.38571428571428573,19.9,27.959999999999997,1.4733333333333332,19.9,27.993333333333332,0.0,17.9,416,1.5,4.02
2025-05-01 21:55:00+00:00,8.0,0.0,0.3466666666666667,-21.727692,116.195784,174.17333333333332,27.137333333333334,26.345333333333333,4.1593333333333335,1311.6580000000001,1226.1933333333334,78.4,38.86666666666667,15.546666666666665,98.96666666666667,47.0,20.866666666666667,21.0,20.266666666666666,24.0,19.066666666666666,3.2666666666666666,91.46666666666667,53.13333333333333,63.8,845.6,31.866666666666667,436.8666666666667,34.0,29.0,16.6,25.066666666666666,15.666666666666666,7.0,98.0,43.86666666666667,20.0,21.0,19.933333333333334,0.0,72.33333333333333,71.06666666666666,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,19.9,27.993333333333332,-0.006666666666666672,19.9,28.006666666666668,0.17333333333333334,17.9,1300,8.0,21.44
2025-05-01 22:00:00+00:00,19.5,0.0,0.47333333333333333,-21.727817333333334,116.19588133333333,166.09333333333333,27.294666666666668,26.676,4.1593333333333335,1311.7406666666668,1857.84,82.66666666666667,71.6,28.64,244.84,50.6,20.066666666666666,21.0,16.333333333333332,25.866666666666667,16.266666666666666,5.6,86.26666666666667,49.8,117.53333333333333,1112.5333333333333,30.133333333333333,475.2,34.0,29.0,14.8,23.733333333333334,16.4,7.0,84.53333333333333,48.46666666666667,20.333333333333332,21.0,20.0,0.0,72.93333333333334,71.46666666666667,80.0,100.0,93.0,100.0,96.0,100.0,28.0,2.12,19.9,27.993333333333332,0.26,19.9,28.0,0.0,17.9,1848,19.5,52.26
2025-05-01 22:05:00+00:00,22.0,0.0,0.8533333333333334,-21.727821333333335,116.19590066666666,167.63333333333333,27.366666666666667,26.706666666666667,4.165333333333334,1311.8246666666666,1843.2266666666667,81.66666666666667,87.06666666666666,34.82666666666667,285.82666666666665,49.733333333333334,20.933333333333334,21.0,18.066666666666666,26.2,15.533333333333333,4.2,107.0,47.13333333333333,112.53333333333333,788.6,31.0,531.9333333333333,34.0,29.0,15.2,24.2,11.866666666666667,7.0,105.86666666666666,40.46666666666667,21.0,21.0,20.933333333333334,0.0,73.86666666666666,72.73333333333333,80.0,100.0,93.0,100.0,96.0,100.0,28.0,-0.38,19.9,27.946666666666665,-0.43333333333333335,19.9,28.0,0.0,17.9,2256,22.0,58.96
2025-05-01 22:10:00+00:00,19.5,0.0,0.26,-21.727819333333336,116.19590333333333,168.93333333333334,27.456,26.625333333333334,4.162,1311.9080000000001,1850.3,82.46666666666667,82.66666666666667,33.06666666666667,278.5933333333333,50.0,20.0,21.0,13.933333333333334,27.466666666666665,11.6,4.2,94.6,40.93333333333333,123.33333333333333,1191.7333333333333,28.8,559.2666666666667,33.6,29.0,11.866666666666667,25.266666666666666,10.666666666666666,7.0,94.06666666666666,38.2,21.0,21.333333333333332,21.0,0.0,73.86666666666666,72.2,80.0,100.0,93.0,100.0,96.0,100.0,28.05,0.0,19.9,27.953333333333333,0.09999999999999994,19.9,28.0,0.0,17.9,2608,19.5,52.26
2025-05-01 22:15:00+00:00,21.5,0.0,0.9533333333333334,-21.727823333333333,116.19589133333334,169.12666666666667,27.493333333333332,26.668,4.164666666666666,1311.9906666666668,1844.6333333333334,82.73333333333333,86.33333333333333,34.53333333333333,282.2133333333333,50.266666666666666,20.133333333333333,21.0,16.466666666666665,26.0,16.133333333333333,5.133333333333334,99.0,50.46666666666667,129.6,1157.6666666666667,30.266666666666666,572.1333333333333,33.0,29.0,14.133333333333333,24.933333333333334,14.533333333333333,7.0,101.53333333333333,47.13333333333333,21.0,22.0,21.0,0.0,74.2,72.86666666666666,80.0,100.0,93.0,100.0,96.0,100.0,28.014285714285712,-0.7142857142857143,19.9,27.973333333333336,0.0,19.9,28.0,0.0,17.9,2536,21.5,57.62
2025-05-01 22:20:00+00:00,22.5,0.0,0.6,-21.72782266666667,116.19589533333333,168.33333333333334,27.554,26.66466666666667,4.161333333333333,1312.0746666666666,1847.54,83.0,82.93333333333334,33.17333333333333,275.05333333333334,51.0,20.266666666666666,21.0,16.933333333333334,26.4,16.8,4.666666666666667,97.73333333333333,46.733333333333334,108.86666666666666,1046.0,29.533333333333335,578.6666666666666,33.0,29.0,14.266666666666667,26.0,14.466666666666667,7.0,102.0,47.2,21.0,22.0,21.0,0.0,74.0,72.33333333333333,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,19.9,27.946666666666665,-0.7933333333333333,19.9,28.0,0.0,17.9,2720,22.5,60.3
2025-05-01 22:25:00+00:00,14.5,0.0,0.4466666666666666,-21.727812000000004,116.19589133333334,167.99333333333334,27.60666666666667,26.692666666666664,4.158,1312.1580000000001,1498.9466666666667,82.33333333333333,62.6,25.040000000000003,199.96666666666667,49.266666666666666,20.466666666666665,21.0,16.666666666666668,26.866666666666667,15.533333333333333,5.6,101.93333333333334,46.53333333333333,130.33333333333334,1077.6,29.466666666666665,582.7333333333333,33.0,29.0,14.066666666666666,26.133333333333333,14.2,7.0,98.53333333333333,44.06666666666667,21.0,21.666666666666668,21.0,0.0,72.6,71.13333333333334,80.0,100.0,93.0,100.0,96.0,100.0,27.98888888888889,2.3222222222222224,19.9,27.866666666666667,-3.0866666666666664,19.9,27.986666666666668,0.0,17.9,2172,14.5,38.86
2025-05-01 22:30:00+00:00,4.5,0.0,0.0,-21.727810666666667,116.19589733333332,167.87333333333333,27.668,26.68,4.164,1312.2406666666668,1082.4133333333334,79.0,33.733333333333334,13.493333333333334,78.14666666666668,47.46666666666667,20.6,21.0,16.333333333333332,26.4,14.466666666666667,4.666666666666667,101.53333333333333,41.333333333333336,88.8,1121.2,29.0,582.7333333333333,33.0,29.0,13.0,26.0,11.533333333333333,7.0,99.46666666666667,40.06666666666667,21.0,21.0,21.0,0.0,71.8,70.73333333333333,80.0,100.0,93.0,100.0,96.0,100.0,27.775,-5.475,19.9,27.89333333333333,5.1066666666666665,19.9,28.0,0.0,17.9,544,4.5,12.06
2025-05-01 22:35:00+00:00,16.5,0.0,0.5333333333333333,-21.727814666666667,116.19589133333334,169.66666666666666,27.679333333333332,26.674,4.160666666666667,1312.3246666666666,1863.5266666666669,81.53333333333333,65.66666666666667,26.266666666666666,220.10666666666665,49.53333333333333,20.0,21.0,14.533333333333333,27.666666666666668,13.2,4.2,93.26666666666667,44.333333333333336,117.13333333333334,1146.1333333333334,28.2,582.9333333333333,33.0,29.0,13.2,26.4,13.6,7.0,98.93333333333334,46.13333333333333,21.0,21.0,21.0,0.0,72.53333333333333,71.13333333333334,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,19.9,27.946666666666665,-0.5133333333333334,19.9,28.0,0.0,17.9,2320,16.5,44.22
2025-05-01 22:40:00+00:00,19.0,0.0,0.6066666666666667,-21.727824,116.19587533333333,166.70666666666665,27.66,26.662,4.158666666666667,1312.4080000000001,1849.9533333333334,82.6,82.93333333333334,33.17333333333333,280.6,50.2,20.333333333333332,21.0,16.0,25.866666666666667,15.333333333333334,4.2,101.66666666666667,44.8,78.6,1229.9333333333334,28.933333333333334,576.8,33.0,29.0,13.333333333333334,26.0,13.4,7.0,99.4,42.0,21.0,21.0,21.0,0.0,73.4,71.26666666666667,80.0,100.0,93.0,100.0,96.0,100.0,27.95,0.0,19.9,27.946666666666665,-0.4333333333333334,19.9,28.0,0.0,17.9,1804,19.0,50.92
2025-05-01 22:45:00+00:00,17.0,0.0,0.13333333333333333,-21.727838000000002,116.19590133333332,168.35333333333335,27.663999999999998,26.695333333333334,4.164666666666666,1312.4906666666668,1718.1333333333334,81.8,65.2,26.08,215.32000000000002,50.2,20.2,21.0,16.6,26.0,16.133333333333333,4.2,92.0,53.06666666666667,119.73333333333333,1207.4666666666667,27.0,583.8666666666667,33.0,29.0,14.2,26.0,15.266666666666667,20.866666666666667,99.2,46.8,15.333333333333334,24.533333333333335,7.666666666666667,32.93333333333333,98.86666666666666,38.06666666666667,80.0,100.0,93.0,100.0,96.0,100.0,27.880000000000003,-3.16,19.9,27.959999999999997,0.5933333333333334,19.9,27.92,-1.4133333333333333,17.9,1640,17.0,45.56
2025-05-01 22:50:00+00:00,1.5,0.0,0.0,-21.72781266666667,116.19582733333333,168.7133333333333,27.43,26.57266666666667,4.164666666666666,1312.5746666666666,800.1466666666668,79.73333333333333,21.0,8.4,18.139999999999997,48.0,20.066666666666666,21.0,19.933333333333334,24.733333333333334,21.933333333333334,5.133333333333334,77.46666666666667,65.13333333333334,3.2666666666666666,1020.0,25.066666666666666,564.6,32.6,29.0,20.266666666666666,24.266666666666666,22.533333333333335,23.0,82.46666666666667,61.13333333333333,10.0,25.466666666666665,4.2,38.0,98.73333333333333,28.6,80.0,100.0,93.0,100.0,96.0,100.0,28.03333333333333,0.0,19.9,27.98,0.0,19.9,27.946666666666665,2.1399999999999997,17.9,432,1.5,4.02
2025-05-01 22:55:00+00:00,1.5,0.0,0.0,-21.72781,116.19582999999999,168.7133333333333,26.779999999999998,26.172666666666665,4.1593333333333335,1312.6580000000001,799.9133333333334,78.53333333333333,21.0,8.4,18.220000000000002,47.333333333333336,20.2,21.0,22.4,23.066666666666666,23.0,6.066666666666666,72.33333333333333,73.53333333333333,10.533333333333333,924.6666666666666,23.333333333333332,441.4,32.0,29.0,22.066666666666666,22.266666666666666,23.666666666666668,23.0,77.33333333333333,69.0,9.533333333333333,27.0,3.6666666666666665,38.0,104.33333333333333,28.0,80.0,100.0,93.0,100.0,96.0,100.0,28.060000000000002,0.0,19.9,27.986666666666668,0.3266666666666667,19.9,27.993333333333332,-0.4,17.9,1948,1.5,4.02
2025-05-01 23:00:00+00:00,15.0,0.0,0.4066666666666666,-21.727818000000003,116.195906,167.96666666666667,26.130666666666666,26.69,4.160666666666667,1312.7406666666668,1798.0800000000002,80.13333333333334,60.4,24.160000000000004,200.74666666666664,48.13333333333333,20.333333333333332,21.0,21.333333333333332,23.266666666666666,19.933333333333334,5.133333333333334,93.33333333333333,61.53333333333333,95.26666666666667,992.8666666666667,27.533333333333335,395.46666666666664,31.2,29.0,18.733333333333334,23.266666666666666,18.4,35.0,97.93333333333334,56.8,9.6,27.0,4.4,56.4,103.33333333333333,29.333333333333332,80.0,100.0,93.0,100.0,96.0,100.0,27.95,0.0,19.9,27.953333333333333,0.1866666666666666,19.9,28.013333333333332,0.18000000000000002,17.9,1572,15.0,40.2
2025-05-01 23:05:00+00:00,18.0,0.0,0.11333333333333333,-21.727839333333336,116.19592800000001,168.84666666666666,25.638666666666666,26.688,4.164666666666666,1312.8246666666666,1857.3533333333332,82.33333333333333,70.86666666666666,28.346666666666668,242.02,50.333333333333336,20.4,21.0,20.6,24.8,20.8,10.866666666666667,97.0,65.73333333333333,121.8,1120.3333333333333,35.6,447.8,31.0,29.0,21.133333333333333,24.0,22.133333333333333,62.4,94.53333333333333,66.33333333333333,13.2,26.933333333333334,11.133333333333333,87.2,98.73333333333333,41.266666666666666,80.0,100.0,93.0,100.0,96.0,100.0,28.0,0.0,19.9,27.993333333333332,0.5666666666666667,19.9,27.993333333333332,-0.43333333333333335,17.9,1788,18.0,48.24
2025-05-01 23:10:00+00:00,19.0,0.0,0.7466666666666666,-21.727841333333334,116.19593333333334,168.81333333333333,25.354,26.67,4.161333333333333,1312.9080000000001,1862.22,81.33333333333333,69.46666666666667,27.78666666666667,236.26000000000002,49.8,20.133333333333333,21.0,19.333333333333332,25.533333333333335,18.8,46.666666666666664,96.33333333333333,57.46666666666667,91.8,1106.2666666666667,34.8,492.2,31.0,29.0,16.4,25.6,16.533333333333335,100.0,96.26666666666667,49.0,12.133333333333333,27.266666666666666,9.333333333333334,100.0,98.2,37.333333333333336,80.0,100.0,93.0,100.0,96.0,100.0,28.1,0.0,19.9,27.98,0.4266666666666667,19.9,28.0,0.0,17.9,2132,19.0,50.92
