machine_code,cycle_start_time,channel_code,min_stress,max_stress,life,damage,cycle_start_time_5min,sum_payload,count_payload,avg_payload
RTIO_MJ_15H225,2025-05-02 11:20:00,SG01,52.598667,41.2,21.918428,7.30614277951012e-06,2025-05-02 11:20:00,22.060164,1.0,22.060164
RTIO_MJ_15H225,2025-05-02 11:25:00,SG01,24.994667,28.290667,2.976616,9.92205467924822e-07,2025-05-02 11:25:00,25.663482,1.0,25.663482
RTIO_MJ_15H225,2025-05-02 11:30:00,SG01,-4.806667,10.162667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 11:35:00,SG01,-2.197333,5.218667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 11:40:00,SG01,-0.686667,2.609333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 11:45:00,SG01,31.037333,34.745333,5.560211,1.8534035696013e-06,2025-05-02 11:45:00,96.55753899999999,3.0,32.18584633333333
RTIO_MJ_15H225,2025-05-02 11:50:00,SG01,45.732,32.548,21.252763,7.08425438766538e-06,2025-05-02 11:50:00,217.65242999999998,7.0,31.093204285714283
RTIO_MJ_15H225,2025-05-02 11:55:00,SG01,47.242667,45.732,32.461206,1.08204020149876e-05,2025-05-02 11:55:00,210.320549,6.0,35.05342483333333
RTIO_MJ_15H225,2025-05-02 12:00:00,SG01,43.122667,34.470667,18.939623,6.31320775719427e-06,2025-05-02 12:00:00,205.977826,6.0,34.32963766666666
RTIO_MJ_15H225,2025-05-02 12:05:00,SG01,44.633333,52.598667,44.574217,1.48580723378311e-05,2025-05-02 12:05:00,219.67208399999998,7.0,31.381726285714283
RTIO_MJ_15H225,2025-05-02 12:10:00,SG01,39.689333,54.521333,33.669877,1.12232923915667e-05,2025-05-02 12:10:00,227.721902,8.0,28.46523775
RTIO_MJ_15H225,2025-05-02 12:15:00,SG01,53.422667,43.122667,38.1733,1.27244331753826e-05,2025-05-02 12:15:00,143.626073,5.0,28.725214599999997
RTIO_MJ_15H225,2025-05-02 12:20:00,SG01,67.842667,39.689333,29.104953,9.70165096851499e-06,2025-05-02 12:20:00,192.280881,6.0,32.0468135
RTIO_MJ_15H225,2025-05-02 12:25:00,SG01,48.890667,34.058667,28.455225,9.48507512605134e-06,2025-05-02 12:25:00,204.489923,7.0,29.212846142857142
RTIO_MJ_15H225,2025-05-02 12:30:00,SG01,89.816,38.178667,45.277465,1.50924882031777e-05,2025-05-02 12:30:00,121.813545,5.0,24.362709000000002
RTIO_MJ_15H225,2025-05-02 12:35:00,SG01,54.933333,51.912,29.355098,9.7850327452051e-06,,,,
RTIO_MJ_15H225,2025-05-02 12:40:00,SG01,35.981333,51.912,19.134024,6.37800808490956e-06,2025-05-02 12:40:00,156.719411,4.0,39.17985275
RTIO_MJ_15H225,2025-05-02 12:45:00,SG01,31.449333,46.144,20.180381,6.72679369524404e-06,2025-05-02 12:45:00,335.90207399999997,9.0,37.32245266666666
RTIO_MJ_15H225,2025-05-02 12:50:00,SG01,38.590667,34.745333,19.141731,6.38057710790613e-06,2025-05-02 12:50:00,196.10487799999999,6.0,32.68414633333333
RTIO_MJ_15H225,2025-05-02 12:55:00,SG01,32.548,40.788,21.44394,7.14797988555302e-06,2025-05-02 12:55:00,357.575137,9.0,39.73057077777778
RTIO_MJ_15H225,2025-05-02 13:00:00,SG01,28.016,48.066667,19.025547,6.34184907235254e-06,2025-05-02 13:00:00,205.272383,5.0,41.0544766
RTIO_MJ_15H225,2025-05-02 13:05:00,SG01,34.470667,45.457333,20.028178,6.67605943060481e-06,2025-05-02 13:05:00,222.025993,6.0,37.004332166666664
RTIO_MJ_15H225,2025-05-02 13:10:00,SG01,26.78,33.234667,5.563084,1.85436128273242e-06,2025-05-02 13:10:00,65.060571,2.0,32.5302855
RTIO_MJ_15H225,2025-05-02 13:15:00,SG01,30.625333,41.2,18.636293,6.21209764877083e-06,2025-05-02 13:15:00,304.183852,8.0,38.0229815
RTIO_MJ_15H225,2025-05-02 13:20:00,SG01,37.492,59.053333,25.617516,8.53917200619135e-06,2025-05-02 13:20:00,378.085821,10.0,37.8085821
RTIO_MJ_15H225,2025-05-02 13:25:00,SG01,36.668,38.178667,10.445423,3.48180770038616e-06,2025-05-02 13:25:00,140.07579800000002,4.0,35.018949500000005
RTIO_MJ_15H225,2025-05-02 13:30:00,SG01,44.221333,47.242667,26.766308,8.92210264484209e-06,2025-05-02 13:30:00,301.98879,8.0,37.74859875
RTIO_MJ_15H225,2025-05-02 13:35:00,SG01,29.114667,39.689333,16.152537,5.38417914148363e-06,2025-05-02 13:35:00,174.71658200000002,4.0,43.679145500000004
RTIO_MJ_15H225,2025-05-02 13:40:00,SG01,22.66,42.710667,11.680189,3.89339649012854e-06,2025-05-02 13:40:00,46.914283,2.0,23.4571415
RTIO_MJ_15H225,2025-05-02 13:45:00,SG01,3.708,34.745333,0.844826,2.81608582809088e-07,2025-05-02 13:45:00,34.651287,1.0,34.651287
RTIO_MJ_15H225,2025-05-02 13:50:00,SG01,54.521333,35.981333,18.227482,6.07582741629104e-06,2025-05-02 13:50:00,319.739508,9.0,35.526612
RTIO_MJ_15H225,2025-05-02 13:55:00,SG01,35.981333,43.122667,16.034328,5.3447758968215e-06,2025-05-02 13:55:00,278.495966,8.0,34.81199575
RTIO_MJ_15H225,2025-05-02 14:00:00,SG01,39.414667,42.024,19.162328,6.38744263333794e-06,2025-05-02 14:00:00,329.055062,9.0,36.56167355555556
RTIO_MJ_15H225,2025-05-02 14:05:00,SG01,31.037333,42.024,7.771734,2.59057805349577e-06,2025-05-02 14:05:00,98.65623099999999,3.0,32.88541033333333
RTIO_MJ_15H225,2025-05-02 14:10:00,SG01,20.462667,34.058667,1.898788,6.32929417718131e-07,,,,
RTIO_MJ_15H225,2025-05-02 14:15:00,SG01,26.093333,40.788,11.800125,3.9333748590926e-06,2025-05-02 14:15:00,119.592014,3.0,39.864004666666666
RTIO_MJ_15H225,2025-05-02 14:20:00,SG01,23.484,40.513333,9.234504,3.07816785941434e-06,2025-05-02 14:20:00,185.71846499999998,5.0,37.143693
RTIO_MJ_15H225,2025-05-02 14:25:00,SG01,37.766667,44.633333,20.911471,6.97049037294269e-06,2025-05-02 14:25:00,259.464156,6.0,43.244026
RTIO_MJ_15H225,2025-05-02 14:30:00,SG01,33.234667,45.457333,20.308476,6.76949201048806e-06,2025-05-02 14:30:00,252.02210200000002,7.0,36.003157428571434
RTIO_MJ_15H225,2025-05-02 14:35:00,SG01,35.569333,50.676,22.468434,7.48947799436045e-06,2025-05-02 14:35:00,219.13752499999998,6.0,36.52292083333333
RTIO_MJ_15H225,2025-05-02 14:40:00,SG01,57.954667,51.5,25.449472,8.48315734129212e-06,2025-05-02 14:40:00,106.11961,4.0,26.5299025
RTIO_MJ_15H225,2025-05-02 14:45:00,SG01,24.582667,50.676,13.120459,4.37348639395233e-06,2025-05-02 14:45:00,210.9866,5.0,42.197320000000005
RTIO_MJ_15H225,2025-05-02 14:50:00,SG01,33.646667,39.002667,19.549985,6.51666182260705e-06,2025-05-02 14:50:00,224.572354,6.0,37.428725666666665
RTIO_MJ_15H225,2025-05-02 14:55:00,SG01,31.449333,54.109333,26.768058,8.92268584010431e-06,2025-05-02 14:55:00,252.657898,7.0,36.09398542857143
RTIO_MJ_15H225,2025-05-02 15:00:00,SG01,23.758667,57.130667,12.718301,4.23943360576355e-06,,,,
RTIO_MJ_15H225,2025-05-02 15:05:00,SG01,28.016,39.277333,9.199885,3.06662835800046e-06,2025-05-02 15:05:00,110.64587600000002,3.0,36.88195866666667
RTIO_MJ_15H225,2025-05-02 15:10:00,SG01,32.548,42.710667,14.13529,4.71176348742309e-06,2025-05-02 15:10:00,357.097738,10.0,35.7097738
RTIO_MJ_15H225,2025-05-02 15:15:00,SG01,29.114667,42.436,13.298855,4.43295150664588e-06,2025-05-02 15:15:00,277.107631,8.0,34.638453875
RTIO_MJ_15H225,2025-05-02 15:20:00,SG01,17.304,45.457333,6.942352,2.31411732267206e-06,2025-05-02 15:20:00,156.613053,4.0,39.15326325
RTIO_MJ_15H225,2025-05-02 15:25:00,SG01,27.604,45.457333,9.285309,3.095102848818e-06,2025-05-02 15:25:00,208.191824,6.0,34.69863733333333
RTIO_MJ_15H225,2025-05-02 15:30:00,SG01,20.050667,49.577333,6.670889,2.22362975741082e-06,2025-05-02 15:30:00,149.6,4.0,37.4
RTIO_MJ_15H225,2025-05-02 15:35:00,SG01,-3.708,11.673333,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 15:40:00,SG01,-1.098667,4.12,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 15:45:00,SG01,32.548,44.221333,13.839277,4.61309241748642e-06,2025-05-02 15:45:00,264.933993,7.0,37.847713285714285
RTIO_MJ_15H225,2025-05-02 15:50:00,SG01,24.170667,48.478667,12.3738,4.12459985608344e-06,2025-05-02 15:50:00,260.663084,7.0,37.23758342857143
RTIO_MJ_15H225,2025-05-02 15:55:00,SG01,23.072,47.654667,11.712372,3.90412402925832e-06,2025-05-02 15:55:00,230.12477,6.0,38.354128333333335
RTIO_MJ_15H225,2025-05-02 16:00:00,SG01,27.604,42.436,7.749475,2.58315846909089e-06,2025-05-02 16:00:00,56.033605,2.0,28.0168025
RTIO_MJ_15H225,2025-05-02 16:05:00,SG01,27.604,46.144,14.897633,4.96587781530144e-06,2025-05-02 16:05:00,364.275809,10.0,36.427580899999995
RTIO_MJ_15H225,2025-05-02 16:10:00,SG01,29.114667,40.101333,11.055621,3.68520695920208e-06,2025-05-02 16:10:00,120.576982,4.0,30.1442455
RTIO_MJ_15H225,2025-05-02 16:15:00,SG01,-4.806667,37.08,0.306037,1.0201216989508e-07,2025-05-02 16:15:00,30.517918,1.0,30.517918
RTIO_MJ_15H225,2025-05-02 16:20:00,SG01,-14.694667,15.106667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 16:25:00,SG01,21.149333,50.264,11.668795,3.88959830111105e-06,2025-05-02 16:25:00,218.540216,6.0,36.42336933333333
RTIO_MJ_15H225,2025-05-02 16:30:00,SG01,38.178667,40.513333,13.642438,4.547479221188e-06,2025-05-02 16:30:00,208.831845,6.0,34.8053075
RTIO_MJ_15H225,2025-05-02 16:35:00,SG01,30.625333,48.066667,15.905249,5.30174957072918e-06,2025-05-02 16:35:00,264.074291,7.0,37.724898714285715
RTIO_MJ_15H225,2025-05-02 16:40:00,SG01,31.449333,37.766667,4.518072,1.50602399240152e-06,2025-05-02 16:40:00,64.838409,2.0,32.4192045
RTIO_MJ_15H225,2025-05-02 16:45:00,SG01,28.428,42.024,13.759781,4.58659351975605e-06,2025-05-02 16:45:00,300.06635,8.0,37.50829375
RTIO_MJ_15H225,2025-05-02 16:50:00,SG01,21.561333,35.569333,2.472009,8.2400297703964e-07,,,,
RTIO_MJ_15H225,2025-05-02 16:55:00,SG01,24.994667,54.521333,16.562177,5.52072552572793e-06,2025-05-02 16:55:00,276.715157,8.0,34.589394625
RTIO_MJ_15H225,2025-05-02 17:00:00,SG01,26.505333,37.766667,2.885853,9.61950879253195e-07,2025-05-02 17:00:00,79.887422,2.0,39.943711
RTIO_MJ_15H225,2025-05-02 17:05:00,SG01,25.681333,42.024,13.015037,4.33834574307787e-06,2025-05-02 17:05:00,255.274869,7.0,36.467838428571426
RTIO_MJ_15H225,2025-05-02 17:10:00,SG01,-7.141333,30.213333,0.072856,2.42851888610433e-08,2025-05-02 17:10:00,35.709146,1.0,35.709146
RTIO_MJ_15H225,2025-05-02 17:15:00,SG01,24.582667,45.457333,12.023735,4.0079115001545e-06,2025-05-02 17:15:00,186.019279,5.0,37.2038558
RTIO_MJ_15H225,2025-05-02 17:20:00,SG01,26.78,42.436,14.582243,4.86074753175167e-06,2025-05-02 17:20:00,253.02327300000002,7.0,36.14618185714286
RTIO_MJ_15H225,2025-05-02 17:25:00,SG01,24.170667,41.2,7.852156,2.61738536233727e-06,2025-05-02 17:25:00,63.202839,2.0,31.6014195
RTIO_MJ_15H225,2025-05-02 17:30:00,SG01,28.702667,40.101333,11.82185,3.94061675173322e-06,2025-05-02 17:30:00,223.167589,6.0,37.194598166666665
RTIO_MJ_15H225,2025-05-02 17:35:00,SG01,16.205333,47.654667,4.623909,1.54130284163107e-06,2025-05-02 17:35:00,33.613795,1.0,33.613795
RTIO_MJ_15H225,2025-05-02 17:40:00,SG01,24.582667,48.478667,18.59914,6.1997131786419e-06,2025-05-02 17:40:00,314.456066,9.0,34.939562888888894
RTIO_MJ_15H225,2025-05-02 17:45:00,SG01,37.08,43.122667,21.12292,7.04097346502878e-06,2025-05-02 17:45:00,295.765585,9.0,32.86284277777778
RTIO_MJ_15H225,2025-05-02 17:50:00,SG01,35.981333,44.633333,20.783116,6.92770544490469e-06,2025-05-02 17:50:00,268.878542,8.0,33.60981775
RTIO_MJ_15H225,2025-05-02 17:55:00,SG01,31.724,45.732,17.96489,5.98829665162165e-06,2025-05-02 17:55:00,140.047386,5.0,28.0094772
RTIO_MJ_15H225,2025-05-02 18:00:00,SG01,57.542667,49.165333,17.585339,5.86177955209212e-06,2025-05-02 18:00:00,123.08044100000001,4.0,30.770110250000002
RTIO_MJ_15H225,2025-05-02 18:05:00,SG01,31.037333,66.606667,21.976216,7.32540546733974e-06,2025-05-02 18:05:00,244.293996,7.0,34.899142285714284
RTIO_MJ_15H225,2025-05-02 18:10:00,SG01,10.986667,56.718667,3.682644,1.22754790972365e-06,2025-05-02 18:10:00,29.275427,1.0,29.275427
RTIO_MJ_15H225,2025-05-02 18:15:00,SG01,-11.673333,13.184,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 18:20:00,SG01,30.625333,53.422667,19.623229,6.54107619990443e-06,2025-05-02 18:20:00,277.522509,8.0,34.690313625
RTIO_MJ_15H225,2025-05-02 18:25:00,SG01,25.269333,51.088,15.489579,5.16319309279807e-06,2025-05-02 18:25:00,260.61008400000003,8.0,32.576260500000004
RTIO_MJ_15H225,2025-05-02 18:30:00,SG01,53.697333,41.2,19.447147,6.48238231094525e-06,2025-05-02 18:30:00,20.113295,1.0,20.113295
RTIO_MJ_15H225,2025-05-02 19:02:28,SG01,15.793333,-15.518667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 19:05:00,SG01,15.793333,-15.518667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 19:10:00,SG01,15.793333,-15.518667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 19:15:00,SG01,18.952,29.801333,1.563454,5.21151487922757e-07,,,,
RTIO_MJ_15H225,2025-05-02 19:20:00,SG01,50.401333,43.946667,33.4464,1.11487998978819e-05,,,,
RTIO_MJ_15H225,2025-05-02 19:25:00,SG01,51.088,62.074667,35.586701,1.18622337479959e-05,2025-05-02 19:25:00,35.108603,2.0,17.5543015
RTIO_MJ_15H225,2025-05-02 19:30:00,SG01,25.269333,42.024,7.273944,2.42464811968058e-06,2025-05-02 19:30:00,23.346506,1.0,23.346506
RTIO_MJ_15H225,2025-05-02 19:35:00,SG01,35.157333,60.152,23.678852,7.89295060274874e-06,2025-05-02 19:35:00,136.89445,4.0,34.2236125
RTIO_MJ_15H225,2025-05-02 19:40:00,SG01,31.449333,54.933333,32.574947,1.08583156143057e-05,2025-05-02 19:40:00,178.383924,6.0,29.730654
RTIO_MJ_15H225,2025-05-02 19:45:00,SG01,32.548,63.585333,45.207699,1.50692329006936e-05,2025-05-02 19:45:00,196.543029,6.0,32.7571715
RTIO_MJ_15H225,2025-05-02 19:50:00,SG01,35.981333,56.718667,31.201249,1.04004162463234e-05,2025-05-02 19:50:00,102.693968,3.0,34.231322666666664
RTIO_MJ_15H225,2025-05-02 19:55:00,SG01,30.625333,65.096,25.240097,8.4133655757406e-06,2025-05-02 19:55:00,168.635213,5.0,33.7270426
RTIO_MJ_15H225,2025-05-02 20:00:00,SG01,36.256,53.422667,34.554244,1.15180812526209e-05,2025-05-02 20:00:00,20.984312,1.0,20.984312
RTIO_MJ_15H225,2025-05-02 20:05:00,SG01,35.569333,66.194667,28.348707,9.44956911827658e-06,2025-05-02 20:05:00,155.43483,5.0,31.086966
RTIO_MJ_15H225,2025-05-02 20:10:00,SG01,30.213333,74.16,27.565407,9.18846906195427e-06,2025-05-02 20:10:00,201.102756,6.0,33.517126
RTIO_MJ_15H225,2025-05-02 20:15:00,SG01,46.968,76.082667,51.620216,1.72067385634285e-05,2025-05-02 20:15:00,148.45506,4.0,37.113765
RTIO_MJ_15H225,2025-05-02 20:20:00,SG01,40.101333,47.654667,23.555486,7.85182854564274e-06,2025-05-02 20:20:00,61.410996999999995,2.0,30.705498499999997
RTIO_MJ_15H225,2025-05-02 20:25:00,SG01,35.569333,56.718667,31.666566,1.05555221405741e-05,2025-05-02 20:25:00,232.356429,7.0,33.19377557142857
RTIO_MJ_15H225,2025-05-02 20:30:00,SG01,40.513333,62.074667,43.798513,1.45995042932124e-05,2025-05-02 20:30:00,206.663113,7.0,29.523301857142858
RTIO_MJ_15H225,2025-05-02 20:35:00,SG01,63.585333,64.684,41.058808,1.3686269195522e-05,2025-05-02 20:35:00,147.558488,6.0,24.593081333333334
RTIO_MJ_15H225,2025-05-02 20:40:00,SG01,59.053333,44.221333,32.158988,1.07196625828682e-05,2025-05-02 20:40:00,29.736692,1.0,29.736692
RTIO_MJ_15H225,2025-05-02 20:45:00,SG01,51.088,56.444,38.556808,1.28522693768234e-05,2025-05-02 20:45:00,26.297525,1.0,26.297525
RTIO_MJ_15H225,2025-05-02 20:50:00,SG01,35.981333,47.654667,19.133052,6.37768398910978e-06,2025-05-02 20:50:00,133.823912,4.0,33.455978
RTIO_MJ_15H225,2025-05-02 20:55:00,SG01,43.946667,55.62,33.558906,1.11863021395002e-05,2025-05-02 20:55:00,162.571748,5.0,32.5143496
RTIO_MJ_15H225,2025-05-02 21:00:00,SG01,32.136,58.641333,39.73921,1.32464031982986e-05,2025-05-02 21:00:00,266.406495,8.0,33.300811875
RTIO_MJ_15H225,2025-05-02 21:05:00,SG01,39.002667,55.62,46.578486,1.55261618877704e-05,2025-05-02 21:05:00,223.775298,7.0,31.967899714285714
RTIO_MJ_15H225,2025-05-02 21:10:00,SG01,39.414667,67.430667,36.310457,1.21034856554788e-05,2025-05-02 21:10:00,138.238401,4.0,34.55960025
RTIO_MJ_15H225,2025-05-02 21:15:00,SG01,37.08,71.962667,31.731615,1.05772050877213e-05,2025-05-02 21:15:00,269.06888299999997,7.0,38.43841185714285
RTIO_MJ_15H225,2025-05-02 21:20:00,SG01,57.542667,42.024,27.680179,9.22672635272688e-06,,,,
RTIO_MJ_15H225,2025-05-02 21:25:00,SG01,49.165333,55.208,22.463155,7.48771816984417e-06,2025-05-02 21:25:00,213.607448,6.0,35.601241333333334
RTIO_MJ_15H225,2025-05-02 21:30:00,SG01,33.234667,49.989333,25.309909,8.43663633429731e-06,2025-05-02 21:30:00,64.643871,2.0,32.3219355
RTIO_MJ_15H225,2025-05-02 21:35:00,SG01,56.444,48.478667,33.236454,1.10788179483362e-05,2025-05-02 21:35:00,176.022143,6.0,29.337023833333333
RTIO_MJ_15H225,2025-05-02 21:40:00,SG01,38.590667,52.598667,36.900038,1.23000126487741e-05,2025-05-02 21:40:00,257.956855,7.0,36.85097928571429
RTIO_MJ_15H225,2025-05-02 21:45:00,SG01,45.457333,56.718667,32.726515,1.09088381928021e-05,2025-05-02 21:45:00,252.868868,7.0,36.124124
RTIO_MJ_15H225,2025-05-02 21:50:00,SG01,52.186667,49.989333,45.894308,1.52981027058559e-05,2025-05-02 21:50:00,200.01331199999998,6.0,33.335552
RTIO_MJ_15H225,2025-05-02 21:55:00,SG01,10.574667,43.946667,4.543581,1.5145268899196e-06,,,,
RTIO_MJ_15H225,2025-05-02 22:00:00,SG01,7.141333,-6.042667,0.0,0.0,,,,
RTIO_MJ_15H225,2025-05-02 22:05:00,SG01,53.010667,46.968,33.609062,1.12030205765068e-05,,,,
RTIO_MJ_15H225,2025-05-02 22:10:00,SG01,44.221333,46.968,26.56944,8.85647999772268e-06,2025-05-02 22:10:00,14.574342,1.0,14.574342
RTIO_MJ_15H225,2025-05-02 22:15:00,SG01,45.732,40.101333,21.451034,7.150344729992e-06,2025-05-02 22:15:00,279.67355299999997,8.0,34.959194124999996
RTIO_MJ_15H225,2025-05-02 22:20:00,SG01,37.08,47.654667,14.899647,4.96654901546561e-06,2025-05-02 22:20:00,176.348335,5.0,35.269667
RTIO_MJ_15H225,2025-05-02 22:25:00,SG01,40.513333,40.101333,21.986229,7.32874310539914e-06,2025-05-02 22:25:00,183.676786,6.0,30.612797666666665
RTIO_MJ_15H225,2025-05-02 22:30:00,SG01,45.457333,51.5,27.268636,9.08954539586306e-06,2025-05-02 22:30:00,358.265588,10.0,35.8265588
RTIO_MJ_15H225,2025-05-02 22:35:00,SG01,48.890667,48.066667,31.593771,1.05312568943742e-05,2025-05-02 22:35:00,382.5237,10.0,38.25237
RTIO_MJ_15H225,2025-05-02 22:40:00,SG01,77.593333,48.066667,63.124389,2.10414629484341e-05,2025-05-02 22:40:00,130.61830799999998,3.0,43.539435999999995
RTIO_MJ_15H225,2025-05-02 22:45:00,SG01,39.002667,55.62,22.177311,7.3924371359312e-06,2025-05-02 22:45:00,22.459454,1.0,22.459454
RTIO_MJ_15H225,2025-05-02 22:50:00,SG01,33.646667,39.002667,5.406217,1.80207233558753e-06,2025-05-02 22:50:00,62.709054,2.0,31.354527
RTIO_MJ_15H225,2025-05-02 22:55:00,SG01,51.5,44.633333,26.053895,8.68463163729381e-06,2025-05-02 22:55:00,229.119392,7.0,32.73134171428571
RTIO_MJ_15H225,2025-05-02 23:00:00,SG01,53.010667,54.521333,34.491702,1.14972339580878e-05,2025-05-02 23:00:00,320.445158,10.0,32.0445158
RTIO_MJ_15H225,2025-05-02 23:05:00,SG01,23.072,39.277333,1.872133,6.24044245717824e-07,,,,
RTIO_MJ_15H225,2025-05-02 23:10:00,SG01,55.208,53.697333,30.546154,1.0182051210356e-05,2025-05-02 23:10:00,334.016083,9.0,37.11289811111111
RTIO_MJ_15H225,2025-05-02 23:15:00,SG01,35.981333,58.229333,29.026608,9.67553603947451e-06,2025-05-02 23:15:00,324.661481,8.0,40.582685125
RTIO_MJ_15H225,2025-05-02 23:20:00,SG01,54.521333,43.534667,36.355124,1.211837454418e-05,2025-05-02 23:20:00,169.422564,4.0,42.355641
RTIO_MJ_15H225,2025-05-02 23:25:00,SG01,32.548,49.989333,13.043353,4.34778437801676e-06,2025-05-02 23:25:00,60.703485,2.0,30.3517425
RTIO_MJ_15H225,2025-05-02 23:30:00,SG01,30.625333,53.010667,14.113456,4.70448539589275e-06,2025-05-02 23:30:00,159.62661,6.0,26.604435
RTIO_MJ_15H225,2025-05-02 23:35:00,SG01,36.256,50.264,25.664302,8.55476734682318e-06,2025-05-02 23:35:00,290.863471,10.0,29.0863471
RTIO_MJ_15H225,2025-05-02 23:40:00,SG01,71.962667,49.577333,23.439414,7.8131380520977e-06,2025-05-02 23:40:00,118.78322800000001,5.0,23.756645600000002
RTIO_MJ_15H225,2025-05-02 23:45:00,SG01,27.192,50.264,20.372454,6.79081803094897e-06,2025-05-02 23:45:00,268.333462,8.0,33.54168275
RTIO_MJ_15H225,2025-05-02 23:50:00,SG01,35.569333,51.088,26.924697,8.97489902963146e-06,2025-05-02 23:50:00,296.452704,8.0,37.056588
RTIO_MJ_15H225,2025-05-02 23:55:00,SG01,36.668,57.542667,41.586009,1.38620031660831e-05,2025-05-02 23:55:00,295.295799,8.0,36.911974875
RTIO_MJ_15H225,2025-05-03 00:00:00,SG01,59.053333,58.229333,13.143324,4.38110790749694e-06,2025-05-03 00:00:00,28.391572,1.0,28.391572
RTIO_MJ_15H225,2025-05-03 00:05:00,SG01,34.470667,62.486667,22.544177,7.51472567687589e-06,2025-05-03 00:05:00,259.54419,7.0,37.07774142857143
RTIO_MJ_15H225,2025-05-03 00:10:00,SG01,29.114667,50.676,22.303284,7.43442788474179e-06,2025-05-03 00:10:00,267.945114,8.0,33.49313925
RTIO_MJ_15H225,2025-05-03 00:15:00,SG01,45.045333,55.62,35.761882,1.19206273090515e-05,2025-05-03 00:15:00,267.901166,7.0,38.271595142857144
RTIO_MJ_15H225,2025-05-03 00:20:00,SG01,39.002667,54.109333,11.722034,3.90734480781416e-06,2025-05-03 00:20:00,34.01328,1.0,34.01328
RTIO_MJ_15H225,2025-05-03 00:25:00,SG01,49.577333,53.010667,15.674883,5.22496106642519e-06,2025-05-03 00:25:00,248.799174,6.0,41.466529
RTIO_MJ_15H225,2025-05-03 00:30:00,SG01,59.053333,55.208,36.033825,1.20112751300267e-05,2025-05-03 00:30:00,418.987299,11.0,38.08975445454546
RTIO_MJ_15H225,2025-05-03 00:35:00,SG01,68.941333,47.242667,54.848289,1.82827631544804e-05,2025-05-03 00:35:00,57.242205,2.0,28.6211025
RTIO_MJ_15H225,2025-05-03 00:40:00,SG01,35.981333,50.264,21.825743,7.27524750682417e-06,2025-05-03 00:40:00,279.348668,10.0,27.934866799999998
RTIO_MJ_15H225,2025-05-03 00:45:00,SG01,42.710667,48.066667,23.976004,7.99200122010569e-06,2025-05-03 00:45:00,273.332893,8.0,34.166611625
RTIO_MJ_15H225,2025-05-03 00:50:00,SG01,21.561333,40.101333,1.942755,6.47585077303643e-07,2025-05-03 00:50:00,54.981091000000006,2.0,27.490545500000003
RTIO_MJ_15H225,2025-05-03 00:55:00,SG01,39.414667,50.676,25.481676,8.49389188178603e-06,2025-05-03 00:55:00,268.937118,7.0,38.41958828571428
RTIO_MJ_15H225,2025-05-03 01:00:00,SG01,42.024,58.641333,28.103218,9.36773929294775e-06,2025-05-03 01:00:00,320.627098,8.0,40.07838725
RTIO_MJ_15H225,2025-05-03 01:05:00,SG01,29.114667,59.053333,20.381093,6.79369755525985e-06,2025-05-03 01:05:00,199.750907,5.0,39.950181400000005
RTIO_MJ_15H225,2025-05-03 01:10:00,SG01,18.128,41.612,4.22964,1.40987985971043e-06,2025-05-03 01:10:00,73.994713,2.0,36.9973565
RTIO_MJ_15H225,2025-05-03 01:15:00,SG01,56.032,56.032,38.090372,1.26967905446035e-05,2025-05-03 01:15:00,366.351188,10.0,36.6351188
RTIO_MJ_15H225,2025-05-03 01:20:00,SG01,49.577333,53.422667,44.728297,1.49094323529627e-05,2025-05-03 01:20:00,128.215375,3.0,42.738458333333334
RTIO_MJ_15H225,2025-05-03 01:25:00,SG01,25.681333,59.74,23.339555,7.77985167271297e-06,2025-05-03 01:25:00,288.926611,8.0,36.115826375
RTIO_MJ_15H225,2025-05-03 01:30:00,SG01,23.484,43.534667,17.211455,5.73715153083406e-06,2025-05-03 01:30:00,365.502588,10.0,36.5502588
RTIO_MJ_15H225,2025-05-03 01:35:00,SG01,1.785333,52.186667,1.465916,4.88638818471089e-07,2025-05-03 01:35:00,29.839539,1.0,29.839539
RTIO_MJ_15H225,2025-05-03 01:40:00,SG01,25.681333,47.242667,16.633763,5.54458777504071e-06,2025-05-03 01:40:00,347.545245,9.0,38.61613833333334
RTIO_MJ_15H225,2025-05-03 01:45:00,SG01,56.718667,51.5,15.267552,5.08918400350377e-06,2025-05-03 01:45:00,213.734991,5.0,42.7469982
RTIO_MJ_15H225,2025-05-03 01:50:00,SG01,6.729333,49.165333,0.992205,3.30735113789851e-07,2025-05-03 01:50:00,37.888313,1.0,37.888313
RTIO_MJ_15H225,2025-05-03 01:55:00,SG01,33.646667,51.912,21.395897,7.13196551633902e-06,2025-05-03 01:55:00,299.089934,8.0,37.38624175
RTIO_MJ_15H225,2025-05-03 02:00:00,SG01,38.178667,58.641333,16.645108,5.54836922202067e-06,2025-05-03 02:00:00,284.24394,7.0,40.606277142857145
