machine_code,cycle_start_time,cycle_end_time,cycle_time,avg_payload
RTIO_MJ_15H225,3/05/2025 5:05:48,3/05/2025 5:06:03,15,43.999683
RTIO_MJ_15H225,3/05/2025 5:06:33,3/05/2025 5:06:46,13,43.980247
RTIO_MJ_15H225,3/05/2025 5:07:15,3/05/2025 5:07:29,14,45.0386
RTIO_MJ_15H225,3/05/2025 5:07:55,3/05/2025 5:08:09,14,36.365313
RTIO_MJ_15H225,3/05/2025 5:09:31,3/05/2025 5:09:45,14,44.643878
RTIO_MJ_15H225,3/05/2025 5:10:15,3/05/2025 5:10:26,11,37.993543
RTIO_MJ_15H225,3/05/2025 5:10:51,3/05/2025 5:11:03,12,38.854614
RTIO_MJ_15H225,3/05/2025 5:11:28,3/05/2025 5:11:41,13,39.181555
RTIO_MJ_15H225,3/05/2025 5:12:07,3/05/2025 5:12:20,13,39.870162
RTIO_MJ_15H225,3/05/2025 5:12:51,3/05/2025 5:13:03,12,38.584701
RTIO_MJ_15H225,3/05/2025 5:13:24,3/05/2025 5:13:35,11,29.219689
RTIO_MJ_15H225,3/05/2025 5:14:13,3/05/2025 5:14:31,18,43.207296
RTIO_MJ_15H225,3/05/2025 5:14:59,3/05/2025 5:15:11,12,37.388849
RTIO_MJ_15H225,3/05/2025 5:15:35,3/05/2025 5:15:46,11,37.81572
RTIO_MJ_15H225,3/05/2025 5:16:13,3/05/2025 5:16:24,11,36.389935
RTIO_MJ_15H225,3/05/2025 5:16:50,3/05/2025 5:17:02,12,41.732497
RTIO_MJ_15H225,3/05/2025 5:17:27,3/05/2025 5:17:39,12,43.219424
RTIO_MJ_15H225,3/05/2025 5:18:00,3/05/2025 5:18:12,12,31.984462
RTIO_MJ_15H225,3/05/2025 5:27:27,3/05/2025 5:28:08,41,20.846608
RTIO_MJ_15H225,3/05/2025 5:28:27,3/05/2025 5:28:37,10,35.744315
RTIO_MJ_15H225,3/05/2025 5:28:57,3/05/2025 5:29:07,10,38.076495
RTIO_MJ_15H225,3/05/2025 5:29:28,3/05/2025 5:29:39,11,40.920944
RTIO_MJ_15H225,3/05/2025 5:29:59,3/05/2025 5:30:12,13,43.57693
RTIO_MJ_15H225,3/05/2025 5:30:32,3/05/2025 5:30:45,13,41.068896
RTIO_MJ_15H225,3/05/2025 5:31:06,3/05/2025 5:31:21,15,40.055674
RTIO_MJ_15H225,3/05/2025 5:32:31,3/05/2025 5:32:40,9,32.554041
RTIO_MJ_15H225,3/05/2025 5:32:57,3/05/2025 5:33:07,10,40.501386
RTIO_MJ_15H225,3/05/2025 5:33:24,3/05/2025 5:33:36,12,41.489297
RTIO_MJ_15H225,3/05/2025 5:33:53,3/05/2025 5:34:05,12,40.908033
RTIO_MJ_15H225,3/05/2025 5:34:20,3/05/2025 5:34:31,11,38.142761
RTIO_MJ_15H225,3/05/2025 5:34:51,3/05/2025 5:35:03,12,35.225107
RTIO_MJ_15H225,3/05/2025 5:35:18,3/05/2025 5:35:32,14,42.182194
RTIO_MJ_15H225,3/05/2025 5:35:51,3/05/2025 5:36:32,41,40.182262
RTIO_MJ_15H225,3/05/2025 5:36:50,3/05/2025 5:37:00,10,35.255885
RTIO_MJ_15H225,3/05/2025 5:37:19,3/05/2025 5:37:31,12,39.405504
RTIO_MJ_15H225,3/05/2025 5:37:50,3/05/2025 5:38:03,13,38.993319
RTIO_MJ_15H225,3/05/2025 5:38:22,3/05/2025 5:38:35,13,36.923014
RTIO_MJ_15H225,3/05/2025 5:38:50,3/05/2025 5:39:04,14,38.134941
RTIO_MJ_15H225,3/05/2025 5:39:18,3/05/2025 5:39:31,13,36.761096
RTIO_MJ_15H225,3/05/2025 5:40:31,3/05/2025 5:40:38,7,19.400966
RTIO_MJ_15H225,3/05/2025 5:42:00,3/05/2025 5:42:07,7,36.586949
RTIO_MJ_15H225,3/05/2025 5:42:30,3/05/2025 5:42:36,6,33.228797
RTIO_MJ_15H225,3/05/2025 5:43:22,3/05/2025 5:43:29,7,17.715261
RTIO_MJ_15H225,3/05/2025 5:45:54,3/05/2025 5:46:55,61,35.043539
RTIO_MJ_15H225,3/05/2025 5:47:15,3/05/2025 5:47:24,9,37.164889
RTIO_MJ_15H225,3/05/2025 5:47:45,3/05/2025 5:47:55,10,38.516467
RTIO_MJ_15H225,3/05/2025 5:48:14,3/05/2025 5:48:25,11,39.732002
RTIO_MJ_15H225,3/05/2025 5:48:45,3/05/2025 5:48:58,13,42.433498
RTIO_MJ_15H225,3/05/2025 5:49:19,3/05/2025 5:49:31,12,40.569516
RTIO_MJ_15H225,3/05/2025 5:49:50,3/05/2025 5:50:31,41,28.765306
RTIO_MJ_15H225,3/05/2025 5:50:51,3/05/2025 5:51:02,11,41.156721
RTIO_MJ_15H225,3/05/2025 5:51:24,3/05/2025 5:51:35,11,42.074926
RTIO_MJ_15H225,3/05/2025 5:51:59,3/05/2025 5:52:11,12,41.039876
RTIO_MJ_15H225,3/05/2025 5:52:29,3/05/2025 5:52:39,10,40.0016
RTIO_MJ_15H225,3/05/2025 5:52:56,3/05/2025 5:53:07,11,40.31917
RTIO_MJ_15H225,3/05/2025 5:53:27,3/05/2025 5:53:33,6,13.019831
RTIO_MJ_15H225,3/05/2025 5:53:55,3/05/2025 5:54:24,29,41.815308
RTIO_MJ_15H225,3/05/2025 5:54:43,3/05/2025 5:54:55,12,39.253596
RTIO_MJ_15H225,3/05/2025 5:55:15,3/05/2025 5:55:28,13,42.216775
RTIO_MJ_15H225,3/05/2025 5:55:48,3/05/2025 5:56:00,12,43.066386
RTIO_MJ_15H225,3/05/2025 5:56:19,3/05/2025 5:56:31,12,42.792202
RTIO_MJ_15H225,3/05/2025 5:56:49,3/05/2025 5:57:03,14,41.085672
RTIO_MJ_15H225,3/05/2025 5:59:08,3/05/2025 5:59:16,8,34.493102
RTIO_MJ_15H225,3/05/2025 6:05:54,3/05/2025 6:06:44,50,36.279138
RTIO_MJ_15H225,3/05/2025 6:07:05,3/05/2025 6:07:15,10,35.279656
RTIO_MJ_15H225,3/05/2025 6:07:33,3/05/2025 6:07:44,11,40.934789
RTIO_MJ_15H225,3/05/2025 6:08:01,3/05/2025 6:08:13,12,43.936166
RTIO_MJ_15H225,3/05/2025 6:08:32,3/05/2025 6:08:44,12,42.023181
RTIO_MJ_15H225,3/05/2025 6:09:03,3/05/2025 6:09:15,12,41.256389
RTIO_MJ_15H225,3/05/2025 6:10:01,3/05/2025 6:10:33,32,42.831897
RTIO_MJ_15H225,3/05/2025 6:10:49,3/05/2025 6:11:00,11,42.287776
RTIO_MJ_15H225,3/05/2025 6:11:16,3/05/2025 6:11:27,11,38.450199
RTIO_MJ_15H225,3/05/2025 6:11:47,3/05/2025 6:11:58,11,37.122681
RTIO_MJ_15H225,3/05/2025 6:12:21,3/05/2025 6:12:33,12,43.332544
RTIO_MJ_15H225,3/05/2025 6:12:50,3/05/2025 6:13:03,13,43.151574
RTIO_MJ_15H225,3/05/2025 6:13:18,3/05/2025 6:13:27,9,26.629486
RTIO_MJ_15H225,3/05/2025 6:13:48,3/05/2025 6:14:29,41,36.008971
RTIO_MJ_15H225,3/05/2025 6:14:48,3/05/2025 6:14:59,11,40.950502
RTIO_MJ_15H225,3/05/2025 6:15:15,3/05/2025 6:15:26,11,40.744294
RTIO_MJ_15H225,3/05/2025 6:15:41,3/05/2025 6:15:52,11,39.101133
RTIO_MJ_15H225,3/05/2025 6:16:11,3/05/2025 6:16:22,11,41.438403
RTIO_MJ_15H225,3/05/2025 6:16:40,3/05/2025 6:16:51,11,38.654376
RTIO_MJ_15H225,3/05/2025 6:17:06,3/05/2025 6:17:13,7,15.060145
RTIO_MJ_15H225,3/05/2025 6:18:23,3/05/2025 6:18:31,8,18.700872
RTIO_MJ_15H225,3/05/2025 6:19:25,3/05/2025 6:19:32,7,34.329649
RTIO_MJ_15H225,3/05/2025 6:20:02,3/05/2025 6:20:10,8,41.011571
RTIO_MJ_15H225,3/05/2025 6:23:51,3/05/2025 6:23:59,8,42.418096
RTIO_MJ_15H225,3/05/2025 6:24:59,3/05/2025 6:25:09,10,36.492491
RTIO_MJ_15H225,3/05/2025 6:25:28,3/05/2025 6:25:39,11,40.348434
RTIO_MJ_15H225,3/05/2025 6:25:55,3/05/2025 6:26:07,12,39.535838
RTIO_MJ_15H225,3/05/2025 6:26:24,3/05/2025 6:26:36,12,40.140981
RTIO_MJ_15H225,3/05/2025 6:26:56,3/05/2025 6:27:10,14,43.225581
RTIO_MJ_15H225,3/05/2025 6:27:28,3/05/2025 6:28:47,79,34.042268
RTIO_MJ_15H225,3/05/2025 6:29:08,3/05/2025 6:29:20,12,44.021901
RTIO_MJ_15H225,3/05/2025 6:29:39,3/05/2025 6:29:52,13,40.184418
RTIO_MJ_15H225,3/05/2025 6:30:11,3/05/2025 6:30:23,12,43.257138
RTIO_MJ_15H225,3/05/2025 6:30:43,3/05/2025 6:30:56,13,41.828077
RTIO_MJ_15H225,3/05/2025 6:31:12,3/05/2025 6:31:26,14,38.452345
RTIO_MJ_15H225,3/05/2025 6:32:05,3/05/2025 6:32:42,37,34.417152
RTIO_MJ_15H225,3/05/2025 6:33:04,3/05/2025 6:33:16,12,42.179028
RTIO_MJ_15H225,3/05/2025 6:33:35,3/05/2025 6:33:47,12,41.94918
RTIO_MJ_15H225,3/05/2025 6:34:04,3/05/2025 6:34:16,12,41.613916
RTIO_MJ_15H225,3/05/2025 6:34:34,3/05/2025 6:34:47,13,39.365506
RTIO_MJ_15H225,3/05/2025 6:35:05,3/05/2025 6:35:17,12,34.934784
RTIO_MJ_15H225,3/05/2025 6:37:00,3/05/2025 6:37:05,5,40.100159
RTIO_MJ_15H225,3/05/2025 6:37:30,3/05/2025 6:37:37,7,35.396351
RTIO_MJ_15H225,3/05/2025 6:41:18,3/05/2025 6:41:39,21,33.950253
RTIO_MJ_15H225,3/05/2025 6:41:58,3/05/2025 6:42:09,11,40.825191
RTIO_MJ_15H225,3/05/2025 6:42:26,3/05/2025 6:42:37,11,40.958366
RTIO_MJ_15H225,3/05/2025 6:42:53,3/05/2025 6:43:05,12,39.900176
RTIO_MJ_15H225,3/05/2025 6:43:24,3/05/2025 6:43:35,11,38.77047
RTIO_MJ_15H225,3/05/2025 6:43:53,3/05/2025 6:44:04,11,34.48158
RTIO_MJ_15H225,3/05/2025 6:44:17,3/05/2025 6:44:25,8,16.286137
RTIO_MJ_15H225,3/05/2025 6:44:47,3/05/2025 6:46:04,77,37.932502
RTIO_MJ_15H225,3/05/2025 6:46:20,3/05/2025 6:46:31,11,40.861507
RTIO_MJ_15H225,3/05/2025 6:46:47,3/05/2025 6:46:59,12,40.30808
RTIO_MJ_15H225,3/05/2025 6:47:15,3/05/2025 6:47:27,12,39.639684
RTIO_MJ_15H225,3/05/2025 6:47:45,3/05/2025 6:47:56,11,37.230804
RTIO_MJ_15H225,3/05/2025 6:48:13,3/05/2025 6:48:25,12,39.094375
RTIO_MJ_15H225,3/05/2025 6:48:41,3/05/2025 6:48:47,6,12.034492
RTIO_MJ_15H225,3/05/2025 6:49:09,3/05/2025 6:50:29,80,34.621656
RTIO_MJ_15H225,3/05/2025 6:50:49,3/05/2025 6:51:01,12,41.476444
RTIO_MJ_15H225,3/05/2025 6:51:17,3/05/2025 6:51:28,11,40.235939
RTIO_MJ_15H225,3/05/2025 6:51:44,3/05/2025 6:51:56,12,38.979529
RTIO_MJ_15H225,3/05/2025 6:52:12,3/05/2025 6:52:23,11,37.140633
RTIO_MJ_15H225,3/05/2025 6:52:41,3/05/2025 6:52:53,12,36.788216
RTIO_MJ_15H225,3/05/2025 6:53:13,3/05/2025 6:53:21,8,13.088476
RTIO_MJ_15H225,3/05/2025 6:54:54,3/05/2025 6:55:03,9,34.181143
RTIO_MJ_15H225,3/05/2025 7:03:10,3/05/2025 7:03:32,22,33.718307
RTIO_MJ_15H225,3/05/2025 7:04:03,3/05/2025 7:04:15,12,41.159302
RTIO_MJ_15H225,3/05/2025 7:04:34,3/05/2025 7:04:47,13,43.653813
RTIO_MJ_15H225,3/05/2025 7:05:08,3/05/2025 7:05:21,13,38.73032
RTIO_MJ_15H225,3/05/2025 7:05:38,3/05/2025 7:05:52,14,37.232143
RTIO_MJ_15H225,3/05/2025 7:06:08,3/05/2025 7:06:21,13,38.288364
RTIO_MJ_15H225,3/05/2025 7:06:40,3/05/2025 7:09:11,151,29.50264
RTIO_MJ_15H225,3/05/2025 7:12:32,3/05/2025 7:12:57,25,35.834984
RTIO_MJ_15H225,3/05/2025 7:13:15,3/05/2025 7:13:27,12,38.195834
RTIO_MJ_15H225,3/05/2025 7:13:44,3/05/2025 7:13:56,12,36.799062
RTIO_MJ_15H225,3/05/2025 7:14:14,3/05/2025 7:14:25,11,32.593216
RTIO_MJ_15H225,3/05/2025 7:14:46,3/05/2025 7:14:59,13,38.639301
RTIO_MJ_15H225,3/05/2025 7:15:17,3/05/2025 7:15:29,12,39.007439
RTIO_MJ_15H225,3/05/2025 7:18:00,3/05/2025 7:18:07,7,34.16922
RTIO_MJ_15H225,3/05/2025 7:18:31,3/05/2025 7:19:06,35,32.390348
RTIO_MJ_15H225,3/05/2025 7:19:22,3/05/2025 7:19:33,11,35.743625
RTIO_MJ_15H225,3/05/2025 7:19:50,3/05/2025 7:20:01,11,39.450063
RTIO_MJ_15H225,3/05/2025 7:20:18,3/05/2025 7:20:29,11,37.965807
RTIO_MJ_15H225,3/05/2025 7:20:47,3/05/2025 7:20:59,12,36.851194
RTIO_MJ_15H225,3/05/2025 7:21:18,3/05/2025 7:21:31,13,37.115769
RTIO_MJ_15H225,3/05/2025 7:21:44,3/05/2025 7:21:53,9,23.065181
RTIO_MJ_15H225,3/05/2025 7:22:18,3/05/2025 7:22:48,30,38.233953
RTIO_MJ_15H225,3/05/2025 7:23:09,3/05/2025 7:23:21,12,41.433654
RTIO_MJ_15H225,3/05/2025 7:23:40,3/05/2025 7:23:52,12,35.707816
RTIO_MJ_15H225,3/05/2025 7:24:15,3/05/2025 7:24:27,12,41.201352
RTIO_MJ_15H225,3/05/2025 7:24:43,3/05/2025 7:24:54,11,37.832611
RTIO_MJ_15H225,3/05/2025 7:25:11,3/05/2025 7:25:23,12,34.789389
RTIO_MJ_15H225,3/05/2025 7:25:41,3/05/2025 7:25:51,10,28.867056
RTIO_MJ_15H225,3/05/2025 7:26:26,3/05/2025 7:26:33,7,15.566538
RTIO_MJ_15H225,3/05/2025 7:28:27,3/05/2025 7:28:45,18,32.669102
RTIO_MJ_15H225,3/05/2025 7:43:05,3/05/2025 7:44:05,60,26.892346
RTIO_MJ_15H225,3/05/2025 7:44:27,3/05/2025 7:44:38,11,39.271337
RTIO_MJ_15H225,3/05/2025 7:44:57,3/05/2025 7:45:10,13,39.198791
RTIO_MJ_15H225,3/05/2025 7:45:34,3/05/2025 7:45:47,13,40.415069
RTIO_MJ_15H225,3/05/2025 7:46:06,3/05/2025 7:46:18,12,40.010044
RTIO_MJ_15H225,3/05/2025 7:46:41,3/05/2025 7:46:54,13,41.886948
RTIO_MJ_15H225,3/05/2025 7:47:12,3/05/2025 7:47:22,10,27.612007
RTIO_MJ_15H225,3/05/2025 7:47:58,3/05/2025 7:48:07,9,32.647018
RTIO_MJ_15H225,3/05/2025 7:48:25,3/05/2025 7:48:39,14,24.636717
RTIO_MJ_15H225,3/05/2025 7:49:16,3/05/2025 7:49:23,7,31.764351
RTIO_MJ_15H225,3/05/2025 7:56:58,3/05/2025 7:57:34,36,30.960823
RTIO_MJ_15H225,3/05/2025 7:57:54,3/05/2025 7:58:05,11,41.01093
RTIO_MJ_15H225,3/05/2025 7:58:22,3/05/2025 7:58:34,12,41.714257
RTIO_MJ_15H225,3/05/2025 7:58:53,3/05/2025 7:59:05,12,40.792975
RTIO_MJ_15H225,3/05/2025 7:59:22,3/05/2025 7:59:34,12,37.421434
RTIO_MJ_15H225,3/05/2025 7:59:52,3/05/2025 8:00:04,12,39.45405
RTIO_MJ_15H225,3/05/2025 8:00:20,3/05/2025 8:00:29,9,30.147396
RTIO_MJ_15H225,3/05/2025 8:00:51,3/05/2025 8:01:31,40,34.39399
RTIO_MJ_15H225,3/05/2025 8:01:46,3/05/2025 8:01:56,10,39.301965
RTIO_MJ_15H225,3/05/2025 8:02:13,3/05/2025 8:02:24,11,38.771851
RTIO_MJ_15H225,3/05/2025 8:02:49,3/05/2025 8:03:00,11,38.597326
RTIO_MJ_15H225,3/05/2025 8:03:19,3/05/2025 8:03:30,11,36.890394
RTIO_MJ_15H225,3/05/2025 8:03:49,3/05/2025 8:04:00,11,36.480713
RTIO_MJ_15H225,3/05/2025 8:04:19,3/05/2025 8:04:32,13,38.55108
RTIO_MJ_15H225,3/05/2025 8:06:13,3/05/2025 8:06:22,9,23.097745
RTIO_MJ_15H225,3/05/2025 8:06:40,3/05/2025 8:06:49,9,31.191763
RTIO_MJ_15H225,3/05/2025 8:07:06,3/05/2025 8:07:15,9,13.044809
RTIO_MJ_15H225,3/05/2025 8:07:38,3/05/2025 8:07:47,9,32.270737
RTIO_MJ_15H225,3/05/2025 8:13:30,3/05/2025 8:15:18,108,33.147295
RTIO_MJ_15H225,3/05/2025 8:15:36,3/05/2025 8:15:46,10,38.436396
RTIO_MJ_15H225,3/05/2025 8:16:07,3/05/2025 8:16:17,10,38.492407
RTIO_MJ_15H225,3/05/2025 8:16:38,3/05/2025 8:16:49,11,38.406074
RTIO_MJ_15H225,3/05/2025 8:17:11,3/05/2025 8:17:22,11,38.915263
RTIO_MJ_15H225,3/05/2025 8:17:42,3/05/2025 8:17:54,12,40.182144
RTIO_MJ_15H225,3/05/2025 8:18:12,3/05/2025 8:18:21,9,32.045322
RTIO_MJ_15H225,3/05/2025 8:18:44,3/05/2025 8:18:49,5,11.882338
RTIO_MJ_15H225,3/05/2025 8:19:53,3/05/2025 8:19:59,6,25.364218
RTIO_MJ_15H225,3/05/2025 8:20:29,3/05/2025 8:20:39,10,37.122557
RTIO_MJ_15H225,3/05/2025 8:21:01,3/05/2025 8:21:10,9,36.843327
RTIO_MJ_15H225,3/05/2025 8:21:28,3/05/2025 8:21:38,10,38.285808
RTIO_MJ_15H225,3/05/2025 8:21:59,3/05/2025 8:22:07,8,24.358598
RTIO_MJ_15H225,3/05/2025 8:24:50,3/05/2025 8:24:54,4,28.703707
RTIO_MJ_15H225,3/05/2025 8:25:38,3/05/2025 8:25:45,7,33.172082
RTIO_MJ_15H225,3/05/2025 8:26:33,3/05/2025 8:26:41,8,33.079842
RTIO_MJ_15H225,3/05/2025 8:31:58,3/05/2025 8:33:22,84,31.619766
RTIO_MJ_15H225,3/05/2025 8:33:44,3/05/2025 8:33:54,10,41.551248
RTIO_MJ_15H225,3/05/2025 8:34:15,3/05/2025 8:34:26,11,39.19096
RTIO_MJ_15H225,3/05/2025 8:34:48,3/05/2025 8:34:58,10,40.52029
RTIO_MJ_15H225,3/05/2025 8:35:20,3/05/2025 8:35:31,11,36.936374
RTIO_MJ_15H225,3/05/2025 8:35:50,3/05/2025 8:36:02,12,38.238808
RTIO_MJ_15H225,3/05/2025 8:36:18,3/05/2025 8:36:25,7,11.666721
RTIO_MJ_15H225,3/05/2025 8:36:48,3/05/2025 8:38:21,93,34.123166
RTIO_MJ_15H225,3/05/2025 8:38:41,3/05/2025 8:38:50,9,37.569666
RTIO_MJ_15H225,3/05/2025 8:39:08,3/05/2025 8:39:19,11,40.234656
RTIO_MJ_15H225,3/05/2025 8:39:37,3/05/2025 8:39:48,11,35.897441
RTIO_MJ_15H225,3/05/2025 8:40:04,3/05/2025 8:40:15,11,36.995958
RTIO_MJ_15H225,3/05/2025 8:40:33,3/05/2025 8:40:44,11,33.087612
RTIO_MJ_15H225,3/05/2025 8:40:58,3/05/2025 8:41:07,9,27.762528
RTIO_MJ_15H225,3/05/2025 8:41:35,3/05/2025 8:41:50,15,27.468784
RTIO_MJ_15H225,3/05/2025 8:42:13,3/05/2025 8:42:23,10,35.636967
RTIO_MJ_15H225,3/05/2025 8:42:41,3/05/2025 8:42:51,10,26.928114
RTIO_MJ_15H225,3/05/2025 8:43:18,3/05/2025 8:43:28,10,16.283297
RTIO_MJ_15H225,3/05/2025 8:45:01,3/05/2025 8:46:27,86,25.194349
RTIO_MJ_15H225,3/05/2025 8:46:43,3/05/2025 8:46:52,9,35.459506
RTIO_MJ_15H225,3/05/2025 8:47:06,3/05/2025 8:47:16,10,33.636037
RTIO_MJ_15H225,3/05/2025 8:47:32,3/05/2025 8:47:41,9,29.347661
RTIO_MJ_15H225,3/05/2025 8:47:59,3/05/2025 8:48:08,9,32.093467
RTIO_MJ_15H225,3/05/2025 8:48:26,3/05/2025 8:48:36,10,33.976182
RTIO_MJ_15H225,3/05/2025 8:48:57,3/05/2025 8:49:08,11,39.771362
RTIO_MJ_15H225,3/05/2025 8:49:23,3/05/2025 8:49:31,8,13.22788
RTIO_MJ_15H225,3/05/2025 8:49:53,3/05/2025 8:51:24,91,35.830835
RTIO_MJ_15H225,3/05/2025 8:51:42,3/05/2025 8:51:54,12,40.635127
RTIO_MJ_15H225,3/05/2025 8:52:14,3/05/2025 8:52:24,10,38.012532
RTIO_MJ_15H225,3/05/2025 8:52:44,3/05/2025 8:52:54,10,34.845008
RTIO_MJ_15H225,3/05/2025 8:53:09,3/05/2025 8:53:20,11,38.031483
RTIO_MJ_15H225,3/05/2025 8:53:35,3/05/2025 8:53:47,12,37.726692
RTIO_MJ_15H225,3/05/2025 8:54:05,3/05/2025 8:54:17,12,37.595603
RTIO_MJ_15H225,3/05/2025 8:54:37,3/05/2025 8:56:03,86,36.029452
RTIO_MJ_15H225,3/05/2025 8:56:21,3/05/2025 8:56:32,11,39.503843
RTIO_MJ_15H225,3/05/2025 8:56:50,3/05/2025 8:57:01,11,40.645974
RTIO_MJ_15H225,3/05/2025 8:57:22,3/05/2025 8:57:34,12,40.92556
RTIO_MJ_15H225,3/05/2025 8:57:53,3/05/2025 8:58:04,11,36.633625
RTIO_MJ_15H225,3/05/2025 8:58:20,3/05/2025 8:58:30,10,35.189178
RTIO_MJ_15H225,3/05/2025 8:58:44,3/05/2025 8:58:54,10,27.210835
RTIO_MJ_15H225,3/05/2025 8:59:20,3/05/2025 9:00:47,87,33.678164
RTIO_MJ_15H225,3/05/2025 9:01:02,3/05/2025 9:01:14,12,40.031948
RTIO_MJ_15H225,3/05/2025 9:01:30,3/05/2025 9:01:42,12,41.815865
RTIO_MJ_15H225,3/05/2025 9:02:01,3/05/2025 9:02:13,12,40.371978
RTIO_MJ_15H225,3/05/2025 9:02:35,3/05/2025 9:02:48,13,40.466934
RTIO_MJ_15H225,3/05/2025 9:03:01,3/05/2025 9:03:12,11,34.196439
RTIO_MJ_15H225,3/05/2025 9:03:24,3/05/2025 9:03:33,9,22.942381
RTIO_MJ_15H225,3/05/2025 9:25:21,3/05/2025 9:25:25,4,10.145403
RTIO_MJ_15H225,3/05/2025 9:25:43,3/05/2025 9:26:02,19,11.170033
RTIO_MJ_15H225,3/05/2025 9:26:24,3/05/2025 9:26:33,9,31.827664
RTIO_MJ_15H225,3/05/2025 9:26:55,3/05/2025 9:27:04,9,21.528319
RTIO_MJ_15H225,3/05/2025 9:27:24,3/05/2025 9:27:34,10,34.654099
RTIO_MJ_15H225,3/05/2025 9:27:52,3/05/2025 9:28:01,9,29.322775
RTIO_MJ_15H225,3/05/2025 9:28:23,3/05/2025 9:28:33,10,26.987759
RTIO_MJ_15H225,3/05/2025 9:28:54,3/05/2025 9:29:04,10,27.906579
RTIO_MJ_15H225,3/05/2025 9:29:30,3/05/2025 9:29:41,11,24.9266
RTIO_MJ_15H225,3/05/2025 9:30:07,3/05/2025 9:30:18,11,22.899733
RTIO_MJ_15H225,3/05/2025 9:30:41,3/05/2025 9:30:52,11,22.017775
RTIO_MJ_15H225,3/05/2025 9:31:28,3/05/2025 9:32:43,75,19.627989
RTIO_MJ_15H225,3/05/2025 9:33:03,3/05/2025 9:33:12,9,25.993004
RTIO_MJ_15H225,3/05/2025 9:33:32,3/05/2025 9:33:44,12,26.400492
RTIO_MJ_15H225,3/05/2025 9:34:05,3/05/2025 9:34:15,10,24.617597
RTIO_MJ_15H225,3/05/2025 9:34:35,3/05/2025 9:34:45,10,37.096324
RTIO_MJ_15H225,3/05/2025 9:35:07,3/05/2025 9:35:20,13,35.735065
RTIO_MJ_15H225,3/05/2025 9:35:40,3/05/2025 9:35:51,11,36.14962
RTIO_MJ_15H225,3/05/2025 9:36:10,3/05/2025 9:36:22,12,34.576247
RTIO_MJ_15H225,3/05/2025 9:36:42,3/05/2025 9:36:48,6,10.600743
RTIO_MJ_15H225,3/05/2025 9:37:26,3/05/2025 9:38:44,78,32.919114
RTIO_MJ_15H225,3/05/2025 9:39:02,3/05/2025 9:39:14,12,24.670484
RTIO_MJ_15H225,3/05/2025 9:39:30,3/05/2025 9:39:41,11,28.533029
RTIO_MJ_15H225,3/05/2025 9:40:04,3/05/2025 9:40:17,13,41.718306
RTIO_MJ_15H225,3/05/2025 9:40:35,3/05/2025 9:40:46,11,38.978187
RTIO_MJ_15H225,3/05/2025 9:41:07,3/05/2025 9:41:23,16,39.995004
RTIO_MJ_15H225,3/05/2025 9:41:46,3/05/2025 9:41:59,13,41.170787
RTIO_MJ_15H225,3/05/2025 9:42:17,3/05/2025 9:42:24,7,11.168616
RTIO_MJ_15H225,3/05/2025 9:49:15,3/05/2025 9:49:24,9,30.284725
RTIO_MJ_15H225,3/05/2025 9:49:41,3/05/2025 9:49:51,10,34.657299
RTIO_MJ_15H225,3/05/2025 9:50:10,3/05/2025 9:50:20,10,30.813497
RTIO_MJ_15H225,3/05/2025 9:50:38,3/05/2025 9:50:47,9,29.663862
RTIO_MJ_15H225,3/05/2025 9:51:09,3/05/2025 9:51:17,8,26.940206
RTIO_MJ_15H225,3/05/2025 9:51:33,3/05/2025 9:51:44,11,33.638237
RTIO_MJ_15H225,3/05/2025 9:52:04,3/05/2025 9:52:13,9,27.145689
RTIO_MJ_15H225,3/05/2025 9:52:29,3/05/2025 9:52:38,9,19.64245
RTIO_MJ_15H225,3/05/2025 9:53:09,3/05/2025 9:54:24,75,15.432632
RTIO_MJ_15H225,3/05/2025 9:54:42,3/05/2025 9:54:53,11,39.461031
RTIO_MJ_15H225,3/05/2025 9:55:14,3/05/2025 9:55:24,10,39.529866
RTIO_MJ_15H225,3/05/2025 9:55:44,3/05/2025 9:55:54,10,27.871823
RTIO_MJ_15H225,3/05/2025 9:56:10,3/05/2025 9:56:21,11,37.907182
RTIO_MJ_15H225,3/05/2025 9:56:39,3/05/2025 9:56:48,9,28.837904
RTIO_MJ_15H225,3/05/2025 9:57:08,3/05/2025 9:57:19,11,31.3629
RTIO_MJ_15H225,3/05/2025 9:57:39,3/05/2025 9:57:49,10,18.140702
RTIO_MJ_15H225,3/05/2025 9:58:07,3/05/2025 9:59:33,86,29.01112
RTIO_MJ_15H225,3/05/2025 9:59:51,3/05/2025 10:00:01,10,36.927508
RTIO_MJ_15H225,3/05/2025 10:00:21,3/05/2025 10:00:30,9,28.926724
RTIO_MJ_15H225,3/05/2025 10:00:54,3/05/2025 10:01:04,10,33.191954
RTIO_MJ_15H225,3/05/2025 10:01:26,3/05/2025 10:01:38,12,33.664878
RTIO_MJ_15H225,3/05/2025 10:01:56,3/05/2025 10:02:05,9,32.043332
RTIO_MJ_15H225,3/05/2025 10:02:25,3/05/2025 10:02:36,11,28.586956
RTIO_MJ_15H225,3/05/2025 10:02:52,3/05/2025 10:03:01,9,28.451947
RTIO_MJ_15H225,3/05/2025 11:16:20,3/05/2025 11:16:42,22,34.753841
RTIO_MJ_15H225,3/05/2025 11:17:00,3/05/2025 11:17:30,30,38.985206
